Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
GSM4818626,0.0408062860800662,0,0.0397625180913255,0.0854853459022562,0.00153924735038036,0,0.0850892570240582,0,0,0,0.0324951645212185,0.01794189172318,0.0458761766198063,0,0.0235375042798904,0.103611130104522,0.177440073208683,0,0.285263841072772,0,0.0611515640218401,0,0.182,0.187765590851978,0.985570795209548
GSM4818627,0.00720020014668616,0,0.159254200055382,0.0436918821777385,0,0,0.062941421777404,0,0,0.138737236014524,0,0,0,0,0.042143175393196,0.155997148303308,0.210421876648191,0.0242625740741162,0,0.0746812699487296,0.00614387828424446,0.0745251371764785,0.032,0.34551498469845,0.93639268778375
GSM4818628,0.0226569060542851,0,0.11756802023956,0.150227801304282,0,0.0459968337142645,0.108113279759424,0.0447472938886684,0,0.00240038710177546,0,0.00318645484371126,0,0,0.153920935498138,0.139793600393969,0.102792721472458,0.0146840977281901,0.0448607152268064,0,0.00505372565894986,0.0439972271155177,0.004,0.54402572185183,0.844807073329747
GSM4818629,0.00251643423675832,0,0.0221843679458266,0.0451678425305837,0,0,0.0365770668448874,0,0.00376127800076005,0.0469583422578313,0,0.0104127654610937,0,0.523326034280173,0.0224897754511014,0.210094251426787,0,0,0.06062198415076,0,0.00275014602845942,0.0131397113849773,0,0.771275320650233,0.6399992663404
GSM4818630,0.0402518775922737,0,0.136335846694795,0.0790965154244146,0.00362814969131704,0,0.0806779417170375,0,0,0.0497884390064688,0,0.000317805589303363,0,0,0.0896294735553917,0.16641316928931,0.19579132389678,0,0.113944372216788,0,0,0.0441250853261199,0.016,0.413338832763353,0.915704079493425
GSM4818631,0,0.0297952970987839,0,0.0815557866338369,0,0,0.0117369794193789,0,0.056316457480667,0.10599811142677,0,0,0,0.083592658492684,0.00517356869996503,0.162196822506593,0.168995069761486,0,0.0544969280617397,0.146562520015878,0,0.0935798004022174,0.017,0.410069537456763,0.910069056283755
GSM4818632,0.0587351807097816,0,0,0.0482269570384571,0,0,0.143863613952727,0,0,0,0.0195079433554666,0,0,0.0473588388082389,0.10146129356978,0.154964058802137,0.30702806415544,0,0.00656535014546133,0.00709381606556155,0.0666696339929039,0.0385252494040454,0.029,0.359899059365797,0.9307597904215
GSM4818633,0.00392824509798082,0,0.00502519727923967,0,0.00056347383952584,0,0,0,0.00771253623478593,0.0292330625404173,0,0.00461291061639475,0,0.354650892766745,0.00730883460441692,0.0212409437601779,0.167839104200416,0,0,0.340073955598173,0.0457234374160606,0.0120874060456664,0.012,0.457280965798018,0.916106408088396
GSM4818634,0.0383521212671124,0,0.0950349132567384,0,0.00463822237647766,0,0,0,0,0.205101728508851,0,0.0138580578853878,0,0.216845126817361,0.0128994312224709,0.162522901510569,0.0497600343103821,0.011036362109366,0.120442748448918,0,0.0389792754875024,0.0305290767988638,0.013,0.447072890258164,0.893468044508907
GSM4818635,0.0184060334115108,0,0.30532034501887,0.117972528345619,0,0.0200629476731668,0.0612979688972424,0.0293297435704795,0,0.041127723562832,0,0,0,0.0585633318868258,0.0855781646562069,0.0186771131267053,0.15445688180008,0.0256721487207723,0.0163027818161111,0.00927166263463231,0,0.0379606248789454,0.071,0.275298883657421,0.96122474422217
GSM4818636,0,0.0268494028250994,0.0835135941897598,0.102333533316824,0,0,0.0708419540108295,0.0584674963083086,0,0.0244665953371187,0,0.0567323226196074,0,0,0.0853980333354627,0.140567637795214,0.208318345180039,0,0,0,0.0977738507952817,0.0447372342864543,0.015,0.422140303533385,0.906356235487518
GSM4818637,0,0.00109530571924447,0.0168543327277589,0.0654831903014154,0,0,0.0818277715543371,0,0.0160882773868574,0.151728875243261,0,0,0,0.0754862500431582,0.0184177997435434,0.226795680485545,0.125374892187436,0,0,0.0500284492009536,0.160148019867084,0.0106711555394052,0.025,0.373394377978526,0.925636469749862
GSM4818638,0.0502079192930544,0,0.109004558604856,0.0560114661516978,0,0,0.0788691859133526,0.0450216618521391,0,0.0243206331259551,0,0.0447689812326982,0,0,0.0319325233349989,0.17027437492342,0.259075164728132,0.000564512025238947,0.0674482691168708,0,0.0124828747866214,0.0500178749109638,0.048,0.323448465503976,0.946161597639266
GSM4818639,0.0254111379034091,0,0.020226486125675,0.0461650854351962,0,0,0,0,0.0399953123291122,0.0957754907925274,0,0.00915076449953812,0,0.477388744267467,0.019850576003574,0.208346102910935,0,0,0.0539678079647511,0,0,0.00372249176781476,0,0.642554500978977,0.764762963117705
GSM4818640,0.11471619347001,0,0,0.00229840012626666,0.026435799663689,0,0.107739433400464,0,0,0.165968865264184,0,0.0686477399932841,0,0,0.0111299555803909,0.110792730917632,0.256926536899458,0,0.075696046429809,0,0.0306984041364109,0.0289498941184019,0.582,0.041992097931432,1.05227772947298
