,HNSCC_P1,HNSCC_P2,HNSCC_P3,HNSCC_P4,HNSCC_P6,HNSCC_P7,HNSCC_P8,HNSCC_P9,HNSCC_P10,HNSCC_P11,HNSCC_P12,HNSCC_P13,HNSCC_P14,HNSCC_P15,HNSCC_P16,HNSCC_P17,HNSCC_P18,HNSCC_P19,HNSCC_P20,HNSCC_P21,HNSCC_P22,HNSCC_P23,HNSCC_P24,HNSCC_P25,HNSCC_P26
NRBP1,0.219542791965771,0.153421408568181,0.294610469016568,0.390365360207823,0.157336128933016,0.368996684111174,0.328639887552314,0.218862164186058,0.17244630239119,0.203587728913907,0.115293388415048,0.177893021325912,0.19282167619191,0.207883960591571,0.473778554018319,0.0285624523583763,0.25638066563766,0.187970453124124,0.131817529155852,0.149051505816095,0.208779885921135,0.219332330613623,0.212033261197546,0.209948021339955,0.554424723518352
ZNF512,0.0227238078529998,0.0161045318558184,0.0272781652380861,0.0,0.0183855782178556,0.0,0.0,0.0235845378903909,0.008623090320411,0.0121996832852175,0.0,0.0,0.0143101885936315,0.034159438128694,0.0,0.0747674857429982,0.104089767658832,0.0,0.0158081844639933,0.0144348703922239,0.0199163349282521,0.0155774183256171,0.0,0.0605687936545926,0.0
GPN1,0.04509690702785,0.0234034652862159,0.0272781652380861,0.137991758147052,0.0386389966737999,0.0,0.144424795602197,0.0740772859678602,0.0350266302810565,0.0222164691004014,0.0306087534451558,0.035734461920613,0.0367949123970736,0.0,0.0,0.0,0.0307408718654008,0.0698061110403348,0.0193992027897735,0.0659562535613624,0.070202067376374,0.0417001799742235,0.0466575986388497,0.0360078427550913,0.0
SUPT7L,0.0391276864841295,0.0647139705055651,0.0808897406044721,0.0878830017210779,0.0219099526116938,0.0,0.0,0.024441981033897,0.0090044868220037,0.0561456335422824,0.0164929993945312,0.0551024000984503,0.0,0.0,0.148708871961432,0.0,0.0125611398974197,0.0377618034726248,0.0451239961319347,0.0588691427749015,0.0468420673619413,0.0184077522575342,0.0303401566642109,0.0605242007592801,0.0
SLC4A1AP,0.0467775099387443,0.0319388104226956,0.0,0.0290456975225737,0.0242895669715358,0.0,0.244858788657881,0.0515012003055443,0.0166899719771772,0.0743839936042596,0.0245820341144963,0.05614012726531,0.0560247900542313,0.034159438128694,0.150221296784217,0.178550815620428,0.0246369942538077,0.0383850604320547,0.0311954160430778,0.0309356114725063,0.0250057386929754,0.061838717946807,0.0566531871428104,0.0826413933794687,0.0
MRPL33,0.345077188071857,0.280201011092033,0.192205709615423,0.998349687254221,0.319411658386218,0.0,0.0,0.386234371602668,0.271010239415293,0.408560861839681,0.167568191365115,0.194977726942193,0.268882970547814,0.310842832810043,0.318189020749538,0.152964870494612,0.218838123529896,0.35330079818782,0.202483612972134,0.407160638582244,0.408758510009104,0.227141729223161,0.36689415498109,0.339484291027968,1.00122639207785
RBKS,0.0120083008106086,0.0232487761123329,0.0,0.102149715733973,0.0096452506042277,0.0,0.0,0.0160366306474137,0.0167429812941636,0.007096501992836,0.0052288445054009,0.0290356536866096,0.0,0.0,0.0693922936951812,0.0,0.0318541393373889,0.0277014045438788,0.0,0.0103293466938782,0.0453203459876003,0.0,0.0354634689132737,0.0109185744561421,0.0
FOSL2,0.145923439949763,0.0256551115568884,0.0,0.0,0.0280498960247974,0.0,0.0,0.0966090803112531,0.0472597078638502,0.0659417618347279,0.0434835691355147,0.0417001920837405,0.0,0.0,0.0,0.0,0.0428167262217888,0.0,0.021409050303236,0.0,0.0115486661809911,0.0119356216393113,0.0167403885487063,0.0061789268656346,0.0
PPP1CB,0.293311710165481,0.174144921327699,0.401761781077852,0.493434677433059,0.174175170126274,0.328062445469348,0.244858788657881,0.232855436393568,0.101475309627279,0.274948658359381,0.282502004898587,0.365468117787433,0.213382753523898,0.188971298328016,0.305562272980866,0.144902433877811,0.243940433989343,0.152279037567479,0.184081656233889,0.426310128132172,0.183674708411313,0.155412454877207,0.252761449299845,0.216869285911153,0.258490243042749
TRMT61B,0.0185561543981646,0.0131993351991895,0.0,0.0290456975225737,0.0351169910127768,0.0,0.0,0.0307849698251587,0.0197303567578943,0.0365467132009208,0.0181920107066449,0.0,0.0263711819197146,0.0,0.0,0.116339981519435,0.0,0.0508466265019668,0.0268088538654626,0.0813864460536257,0.0460829369726595,0.0135160612715125,0.0461648495378883,0.0243388035380849,0.0
WDR43,0.0515484588471429,0.0418562687483735,0.0,0.619097589567977,0.0478152556593729,0.0,0.328639887552314,0.0553183400613778,0.0437723379519614,0.0807775339777238,0.0352081440016146,0.0318578131124363,0.17776423048983,0.0,0.0,0.116339981519435,0.0230153238713772,0.0430102830107328,0.0431304386544587,0.0660722476377382,0.0957238404747842,0.0534333059136665,0.0132234195714134,0.0397037118445661,0.258490243042749
CLIP4,0.0528463201421687,0.0192803124758206,0.066004562894721,0.087826971201371,0.0071627254778664,0.0,0.0,0.0453624307865818,0.0350454581326868,0.0230861005643672,0.0194300639109098,0.0806582057362577,0.0,0.0510659712485655,0.0,0.0,0.0,0.0412899175065287,0.0235438793876916,0.0444780556915323,0.047335027991366,0.0337298302774333,0.0842009537769725,0.0316018255600038,0.0
YPEL5,0.505252750727742,0.360148505033291,0.0272781652380861,0.445233161409671,0.351173218435449,0.552832061857787,0.331618446471228,0.300304210878952,0.214255104546353,0.386111793449365,0.329190813143776,0.203629006718748,0.205305606890479,0.410800471531316,0.0805804460169032,0.537853849022817,0.438035429089927,0.504997814121723,0.444679985069831,0.429221681316896,0.620347496253295,0.182644140719289,0.423053483260863,0.362746667735132,1.05262692679436
LBH,0.180753556664041,0.166407726367935,0.197357674200177,0.0,0.101036750264108,0.11725207009029,0.0,0.170593731504858,0.0130091616603742,0.0469246909434669,0.046711313028733,0.0224118942428042,0.0143101885936315,0.0813633657682171,0.0,0.0,0.0248874680936945,0.0236134562461608,0.0670137399350154,0.0902699725544784,0.157267534785565,0.0162563819140719,0.0431514480494827,0.073156081707741,0.0
LCLAT1,0.0053427606048121,0.0168930450347256,0.0,0.0,0.0183627542905211,0.0,0.0,0.0109786029725683,0.0053078169744232,0.0,0.0145507830301302,0.0,0.0143101885936315,0.0,0.0,0.0,0.0,0.0172448486548024,0.0169913935061813,0.0216804883002378,0.0087602016220644,0.0,0.0326426048840912,0.02756827961622,0.0
EHD3,0.0020383288268944,0.0063022295075538,0.0,0.0,0.005950014131161,0.0,0.249256796611734,0.0021458189970568,0.00493547498286,0.0278106389130175,0.0228875258030389,0.0,0.0143101885936315,0.0532911079311908,0.0434788066468035,0.0,0.0,0.0474288001217492,0.0,0.0290760923189321,0.0142194851734313,0.0,0.0378665431273706,0.0074024252678931,0.0
MEMO1,0.0448431968248018,0.0030165992870782,0.0272781652380861,0.0,0.0069770249490081,0.251744614020884,0.0,0.0201487312169596,0.0161567578655796,0.0045006722374131,0.0164295939547556,0.0461892968406419,0.0482060103416311,0.0,0.0,0.0,0.0125611398974197,0.0131773690125774,0.0116511811313414,0.0,0.0106034981555146,0.0377318327619171,0.0422431634750296,0.0051260323358597,0.0
DPY30,0.264343760862553,0.183045141818094,0.174488601899976,0.47419900800844,0.341212241806679,0.251744614020884,0.874194724500047,0.291819054043588,0.222647331377544,0.221015863163695,0.15954782807737,0.120667119139644,0.279411667339381,0.0510659712485655,0.396807841686811,0.0747674857429982,0.176450013664555,0.227482691327345,0.182296077464088,0.25882120694481,0.248988794848475,0.182717764791076,0.269204115640596,0.184310460403098,0.498202203276003
SPAST,0.0340587455982217,0.0133355402883375,0.0,0.0587812736787972,0.0152316936488744,0.0,0.184215091950116,0.0223992839332287,0.0028069958968892,0.0070165134887962,0.0152941077413681,0.0,0.0,0.0532911079311908,0.0,0.0,0.02112494999181,0.0143335358671846,0.005881113943274,0.024029975139484,0.013150442192904,0.0067242312361777,0.0439682693639594,0.0109337983045705,0.0
SLC30A6,0.0197452350048828,0.0209989961800547,0.0,0.0,0.0233117488906378,0.0,0.0,0.0349567405464781,0.0104334148916977,0.0240873184872928,0.0094877391322686,0.0,0.0143101885936315,0.0,0.0,0.0,0.0,0.0352662180193634,0.0200672852907421,0.023090431631903,0.0254669243370124,0.0041831598697825,0.0,0.0209539430031857,0.0
YIPF4,0.231106319672312,0.114616337390609,0.211391636387572,0.259928925543109,0.160010317666658,0.352092206914817,0.291828150123309,0.172010407015088,0.163900048194781,0.207682097940633,0.149801277566131,0.0413018356606965,0.165138016092508,0.0345134542255838,0.148708871961432,0.191869824009524,0.0801583245797592,0.165992185522441,0.165035186725625,0.228042616111451,0.12239146147998,0.093507074194504,0.247330563234743,0.16490146614308,0.258490243042749
BIRC6,0.131426583798112,0.0653164295565325,0.0272781652380861,0.27337778880008,0.0590159950661713,0.0,0.328639887552314,0.119012994205971,0.102782436465696,0.128195172200867,0.117164303402462,0.287752278836729,0.0975856904816819,0.0963567411795732,0.282100874532174,0.152964870494612,0.0445363564975582,0.120934030906989,0.0987309872476701,0.0752500620685739,0.0800012658614651,0.0468685393553605,0.0888092346056621,0.076085281667966,0.0
TTC27,0.0131935190384971,0.0047186186706353,0.0,0.0290456975225737,0.0,0.0,0.147403354521112,0.0210816096800276,0.0028553566564074,0.0045006722374131,0.0210455331240821,0.0,0.0444964401056863,0.0,0.0,0.0,0.0,0.0,0.0048158778738137,0.0326739897927745,0.0087343755864794,0.0088748738617255,0.0367473516859645,0.0051260323358597,0.0
RASGRP3,0.117586145313159,0.130619479997406,0.274402085673336,0.294122216567094,0.157581543750007,0.196752313112599,0.471587947056319,0.120841932731163,0.0847189693262169,0.26814454735409,0.0649096166866943,0.28652941420176,0.289024396979038,0.267137201805659,0.420347496403283,0.0,0.11872507417698,0.239582671515194,0.134523041323387,0.126606183090103,0.333768974721216,0.167654457069076,0.270062098192055,0.148995066174992,0.554424723518352
FAM98A,0.0417819429780691,0.0343517145942725,0.101594721281294,0.153144840512242,0.10111182353899,0.156305237345374,0.144424795602197,0.085124662742088,0.029422440953861,0.0966326270858176,0.0515569043242619,0.0865330944299346,0.207396578095168,0.211368148077509,0.0,0.0,0.0646519666585105,0.102338353770005,0.0439554687366552,0.175857145313739,0.0904107249045884,0.0462527986169883,0.0683869425464612,0.104376781563463,0.498202203276003
FEZ2,0.0693577561785803,0.0285750798928495,0.0272781652380861,0.204627698322748,0.0342230697495405,0.156305237345374,0.0,0.0920793997326269,0.0576549870748902,0.0586771289585981,0.0299869892332054,0.0333519209072106,0.0,0.0393234492172516,0.0,0.0,0.0649362568635424,0.03979931705168,0.024999370395515,0.0498022549935018,0.0367651548750005,0.0148729450534201,0.0510896644076631,0.0541422468321992,0.0
HEATR5B,0.0097111569505685,0.0036567290893229,0.0,0.0,0.005950014131161,0.0,0.0,0.0341798281131735,0.0098553944169039,0.062172527849197,0.020357600812541,0.0,0.0482060103416311,0.0,0.0,0.0,0.0496885037384374,0.0,0.0037720357353742,0.0,0.0236627631817463,0.0069248741309238,0.0,0.0298672689818048,0.0
GPATCH11,0.0487528868554195,0.0109985634693257,0.162897856791311,0.0842189526206599,0.02403827155641,0.0,0.0,0.0121654031359915,0.0169080021353833,0.0187511038371361,0.0,0.102218324984964,0.0745771922613458,0.0,0.0,0.0,0.0,0.0109532567843772,0.0045478754696617,0.0300975142251963,0.0406874432912044,0.0067242312361777,0.0191291384041765,0.0300143409356274,0.0
EIF2AK2,0.126440640242448,0.140343419734711,0.103255520454263,0.111736228449265,0.118211490947894,0.251744614020884,0.144424795602197,0.244215443320934,0.0616311382880288,0.497424581876917,0.0992609560031599,0.216940211146689,0.209764373351107,0.207225465854489,0.110908044086041,0.0517970019984177,0.0125674756642547,0.0814652853949029,0.120009169823196,0.108095512471328,0.122776334891796,0.0797150617766148,0.135925047914641,0.0917801038630278,0.258490243042749
CEBPZOS,0.0486182046311958,0.0707977276052742,0.0,0.154659894781557,0.10018223670092,0.0,0.144424795602197,0.10079036347096,0.0538076896461735,0.0932499047503629,0.0626512731591749,0.018593318398053,0.0263711819197146,0.0510659712485655,0.0,0.0,0.0476523181251849,0.106374374682196,0.0777440338051664,0.0906422197135399,0.102596178465242,0.0237256643114423,0.0657897001820606,0.0597486325566874,0.0
CEBPZ,0.0805542347795254,0.0594963278217875,0.0674369261428825,0.245467671196452,0.111813533645427,0.0,0.328639887552314,0.0641264865125511,0.0509055803133627,0.115936871386798,0.0771934275948316,0.148467663364215,0.164406997199346,0.0510659712485655,0.17462235900981,0.0,0.0508555309519801,0.179319389835884,0.068042947767812,0.117600393747724,0.114946537954241,0.0684679130648071,0.0869347146927744,0.110893591163562,0.258490243042749
NDUFAF7,0.0121767332511544,0.0299724095049685,0.0,0.118784198243267,0.0484255053485799,0.0,0.0,0.0627039760575039,0.0,0.0518275043166764,0.0,0.0,0.0,0.0,0.0,0.0,0.0246369942538077,0.0182942607749772,0.0327970272636032,0.0451008571041756,0.0455295634493017,0.0380319329897959,0.0806098225641245,0.023824151951019,0.0
PRKD3,0.0752114212982886,0.0290108092531616,0.0,0.14165580724747,0.161545595196156,0.156305237345374,0.249256796611734,0.111645325431812,0.0332635536471867,0.126127536866504,0.0951958222266284,0.0,0.192765424950252,0.17467131176213,0.142331704684728,0.116339981519435,0.0622559794026921,0.15293558127014,0.0700713565974153,0.26868341542959,0.126616463524959,0.021321151962375,0.214334826268314,0.113765196298766,0.0
QPCT,0.0614532524039956,0.0304844871602977,0.483319789419892,0.0,0.0988051894758558,0.289009278214263,0.0,0.0999506343277721,0.0331240206983392,0.0505655271836858,0.0304194534374918,0.0203712078697713,0.259139973590423,0.224286085535873,0.0779298222460112,0.0,0.0933394618608043,0.383692654980202,0.096901907865981,0.386296790758217,0.143223553396564,0.0343789641977988,0.160366725009959,0.0932610838050452,0.0
CDC42EP3,0.0966057032163793,0.11408276613,0.0508228716207841,0.171907414007976,0.0946444183633029,0.156305237345374,0.144424795602197,0.0752275353969272,0.069167632387927,0.0801563483051043,0.0574453543744816,0.0308128457685105,0.045567255548963,0.128480602893558,0.0434788066468035,0.0,0.0675594505622251,0.0783946054168585,0.0201803104655567,0.068039157356102,0.0803418754610982,0.0833041645728635,0.146476560072587,0.034932724188171,0.0
RMDN2,0.0017809055209952,0.0019579380284791,0.0,0.0,0.0,0.0,0.0,0.0120744601087939,0.0041738158602484,0.0068550412691741,0.0035552841274926,0.0,0.0,0.0859199603061029,0.0,0.0,0.02112494999181,0.0169719572443862,0.0129232445971072,0.0260305568872703,0.0097932538450965,0.0,0.0,0.0217393185552146,0.0
ATL2,0.0263249442923751,0.0265559185775784,0.0,0.0537728055263919,0.0509008462611466,0.0,0.0,0.0122896255949654,0.0108662153620727,0.0287813679106713,0.0253635051903085,0.0,0.0367949123970736,0.0984959672623635,0.0,0.0,0.0181797319679811,0.0330326176275077,0.0248877031824492,0.025505906256061,0.042766999783533,0.0041831598697825,0.014104627570586,0.0236981467562619,0.0
HNRNPLL,0.100996316861129,0.0401944079582538,0.023544706382698,0.0,0.0457819925270109,0.385918280421855,0.0,0.0638004788508099,0.0280800279898076,0.0839569575247623,0.0338902496796334,0.0122984046668747,0.0,0.0393234492172516,0.0,0.0285624523583763,0.0622496436358571,0.0189059695398532,0.0526377080970871,0.0109307336340376,0.0357645459078947,0.0347603983496202,0.0471273367186101,0.12484738458549,0.0
GALM,0.198464414354733,0.0747320445106216,0.155727663017807,0.0537728055263919,0.0287071481102338,0.156305237345374,0.0,0.154349032638015,0.0420970803667215,0.171719211442065,0.0354430307565436,0.0519711967018427,0.198852045123455,0.0,0.0,0.0,0.0319688808333035,0.0462194748037406,0.0811672156518481,0.0588678107506417,0.0545550458193253,0.041334688796015,0.0246704579660805,0.0596476010278777,0.0
SRSF7,0.816239664316938,0.469185733553602,0.744630985412923,1.09477147867923,0.41696218132559,0.420995736014026,0.827796992757737,0.523807584191599,0.311154101492601,0.62411094284554,0.355916665908116,0.2909754193739,0.461424226737568,0.610598457832004,0.525758146716308,0.289223131809234,0.449681547859943,0.396780037478793,0.513145591613122,0.540963821397723,0.693156755530171,0.487340490896184,0.559728175370286,0.541450032287982,0.258490243042749
GEMIN6,0.0249294799817415,0.0435298859085034,0.0753922368240184,0.147829895765841,0.0511272468143289,0.156305237345374,0.0,0.0468486785572089,0.0353987610743252,0.094750102418668,0.0198934241693344,0.0314306943314843,0.0367949123970736,0.0532911079311908,0.0,0.0,0.0834568910041542,0.0524540697492017,0.050433494817023,0.0432012108760313,0.0229222420132926,0.0149241313940157,0.0343526065205892,0.0548171612269545,0.0
DHX57,0.026885286103708,0.018110877960057,0.023544706382698,0.0,0.0086716735161279,0.0,0.0,0.0321457850248395,0.011686645867208,0.0205495004908017,0.0110470628434676,0.0,0.0,0.0,0.0,0.0,0.0,0.0323608902701289,0.013096878731637,0.0047373011523552,0.010279341041791,0.0051227028954874,0.0112151567715809,0.0302807693868271,0.0
MORN2,0.0200910481106309,0.024055373459368,0.0,0.0290456975225737,0.0412478496374628,0.0,0.0,0.0063664676025705,0.012608478020152,0.0147927794025784,0.0129631662012439,0.0275827814212993,0.0,0.0,0.0371016393700997,0.0,0.0125611398974197,0.007538704680042,0.0125233430193442,0.015180243295765,0.0198758521504818,0.0090967790570001,0.0,0.0186126149937505,0.0
SOS1,0.0498713420588302,0.0276645603577314,0.0,0.215414365877207,0.0552624169838865,0.0,0.0,0.0249210978134811,0.0318993297685154,0.0510268891206783,0.0345210665417116,0.0,0.103430603804688,0.0963567411795732,0.0,0.133890116350427,0.0,0.0652422275560043,0.0223662525591716,0.0574518534384805,0.0644301931054561,0.0943136254502372,0.0144070472190842,0.0441374525000244,0.0
THUMPD2,0.0185383699295731,0.0319681906530646,0.0,0.194085049927113,0.0629713947284974,0.0,0.0,0.0177335613130226,0.0054192995390045,0.0269023298524917,0.0103608551829419,0.0952131575802246,0.0143101885936315,0.0,0.0,0.0,0.0,0.025387175185465,0.0,0.0065669946493773,0.0260227324785249,0.0472281923887655,0.0,0.0091330960220335,0.0
EML4,0.277460370029298,0.168799267152917,0.023544706382698,0.445546047366562,0.18603162192695,0.0,0.392262143178993,0.203588799318034,0.0631915209085952,0.226813791926747,0.139421312167906,0.0615525508914836,0.104194351366701,0.0686728923542778,0.487532456799709,0.0,0.1339808233944,0.0439126756573821,0.0778742689072312,0.0846887153822682,0.162717819182216,0.11401424341264,0.135833137119938,0.152219009489322,0.0
COX7A2L,0.447625511619669,0.343372141584921,0.0968718960272048,0.910682622989816,0.228625317797829,0.306854744697237,0.718906462826294,0.448119639694315,0.360064037291055,0.446588664463804,0.211112002377576,0.2486549751987,0.405629687132758,0.104357079179756,0.29953428532531,0.269304852014047,0.520693790817474,0.413197822507268,0.328462963998262,0.472316355386321,0.415464424706794,0.313710502998141,0.361551582807531,0.501681453772392,0.655222808739835
MTA3,0.0224549724090137,0.0188192850292484,0.0,0.0,0.0772759797490771,0.0,0.144424795602197,0.0356829883470626,0.0383939466144426,0.0294563529798224,0.0438720923779644,0.0280324439065686,0.0,0.137819416479615,0.149972739712084,0.0,0.0,0.0332955735847491,0.031391560406195,0.0669256847277137,0.100754687281974,0.0145316100174724,0.0579823541967231,0.036600751435412,0.0
ZFP36L2,0.937786660515497,0.516393311973816,0.270844534952981,1.03446698707118,0.447375754740054,1.2983104723178,0.885734003439126,0.536719052823875,0.486721511891031,0.839831178945863,0.507406098870805,0.626082793762348,0.494612844251291,1.2883146946487,0.552634512209731,0.646677814700051,1.13170454832881,0.672736713011657,0.594340992050404,0.88338876798005,0.850867560935828,0.492981365344725,0.843521795907595,0.739678559452706,0.428039484113251
THADA,0.0485508528639917,0.0219020250679164,0.0272781652380861,0.0,0.0288628572719483,0.0,0.0,0.0266605553990081,0.0164849809731634,0.0801182810579861,0.0152941077413681,0.12692775791879,0.0,0.0,0.0,0.0,0.0230153238713772,0.0467245282006507,0.0430258349888139,0.0451977973496286,0.0241556118509069,0.0291633025393275,0.0130201274966885,0.0148934499425043,0.0
DYNC2LI1,0.0173341498864197,0.0086239494268612,0.0,0.0,0.0279397148332515,0.0,0.0,0.0182595892175004,0.014561513006114,0.028026265005729,0.0126123086177158,0.0,0.0624032956325843,0.0510659712485655,0.106742490137414,0.0,0.0125611398974197,0.0145012120448107,0.0098360084899744,0.0246625534847716,0.0336385976006965,0.0067242312361777,0.0,0.0269036308025833,0.0
LRPPRC,0.0545095483707284,0.0482450276272579,0.0272781652380861,0.186686397517655,0.0,0.0,0.321934566852148,0.0349133360723261,0.0217573477674107,0.052768761897361,0.0324458845925446,0.126526170928974,0.0263711819197146,0.0,0.0,0.215175704595605,0.0125611398974197,0.0449270289386325,0.0350579328580197,0.0921729745429046,0.0418219589906342,0.0038781045728421,0.0916818245004101,0.0859422325207799,0.0
PPM1B,0.104246504687662,0.0862867568063736,0.0,0.0587812736787972,0.0522094207079633,0.212708565880124,0.0,0.127352988376167,0.0645309982365688,0.161364383558924,0.0806874669503906,0.0394680354429833,0.125765402065571,0.090389420465817,0.0371016393700997,0.0,0.0444152792348086,0.0902019232231403,0.0745065560015338,0.163919962943075,0.0411345114183337,0.0503453710668299,0.134802291504372,0.11951365024984,0.0
PREPL,0.0256833171227732,0.028177017213815,0.0272781652380861,0.0,0.0437828736803753,0.11725207009029,0.0,0.0248365004000637,0.0144089206861329,0.0303285642808306,0.0244297992180951,0.0122984046668747,0.0444964401056863,0.0,0.106742490137414,0.0,0.0230153238713772,0.0,0.0458820095055125,0.0137743833157778,0.0338030855975012,0.020411328313174,0.0452741781444587,0.026137652799567,0.0
CAMKMT,0.0282329233803944,0.0281492053468796,0.0,0.0,0.0316677940280359,0.0,0.494115585269616,0.0401657519737452,0.0118127751994481,0.0890671690438303,0.0085017173973528,0.159324514365033,0.0143101885936315,0.034159438128694,0.112871100341985,0.0,0.0218352404367217,0.0292746142914956,0.0125391476282813,0.0237306287876099,0.0442826389729219,0.0190347505980434,0.0083317244218197,0.037877937926127,0.0
SRBD1,0.027694561765143,0.019941452514861,0.0,0.0290456975225737,0.0225729448267387,0.0,0.0,0.0242162690493007,0.0120043989934945,0.0608047640717658,0.0172567325840236,0.0153632540508417,0.0,0.0,0.0,0.0,0.13656561506137,0.0388122744773647,0.0364513455837181,0.063519201023085,0.0363971771102157,0.0068630574801242,0.0237938424444336,0.0468189645496663,0.0
ATP6V1E2,0.0546614222171537,0.0218844559029159,0.0,0.0878830017210779,0.011924915617544,0.0,0.0,0.0136943788923122,0.0213895262478185,0.0219264754458312,0.0040816934636724,0.0,0.0,0.0,0.0,0.0747674857429982,0.0,0.0,0.0153780215029119,0.0,0.0198636328567252,0.0083957601443433,0.014104627570586,0.0162038870780585,0.0
RHOQ,0.0410760069053284,0.0351259052452766,0.049162072447815,0.1285389719528,0.0137002463879505,0.0,0.184215091950116,0.0282109726792948,0.0425325786290245,0.0229095946718685,0.0369624149265779,0.0,0.0143101885936315,0.0,0.0434788066468035,0.256524201805592,0.0865735621545578,0.0098365894438614,0.0232108628570422,0.0519106631930097,0.110837318705066,0.0447402033494298,0.0561049850856922,0.0212397911229713,0.258490243042749
PIGF,0.0723324010386916,0.0578249933670905,0.0,0.311885794576511,0.0613743841639281,0.0,0.147403354521112,0.0741736179550102,0.0565985014528182,0.0882022267825427,0.118810231977814,0.0474282150458036,0.0143101885936315,0.0393234492172516,0.0693922936951812,0.0,0.0891629782276532,0.123820571666158,0.0699059740197727,0.165230717907778,0.0528492760525752,0.0684858580857234,0.111465304103984,0.103194237379793,0.0
CRIPT,0.112047778899827,0.0948985294405297,0.137198150610369,0.258916534453423,0.093703921121699,0.273557307435664,0.0,0.133942757180298,0.171233166048362,0.154628922348058,0.0560030100503718,0.201447655548965,0.0560247900542313,0.104357079179756,0.145359059685248,0.178550815620428,0.0678682357064185,0.114935187551492,0.0980977202679512,0.170856466344047,0.0856756482353525,0.0938986184790584,0.0849071256080116,0.0827601673794767,0.0
MCFD2,0.115970374054022,0.08999109692001,0.238669801625658,0.153976650894663,0.169080743854672,0.156305237345374,0.331618446471228,0.10234251160265,0.089691570428721,0.12326947133806,0.0781095822667856,0.0,0.145418670642454,0.193238186878168,0.112871100341985,0.0907732864593689,0.124329776822222,0.107891320544017,0.0993089335635128,0.136469376902489,0.127416976085948,0.120259286111783,0.224860831675121,0.133252431045821,0.0
TTC7A,0.0801940908112853,0.020474553638658,0.0,0.194085049927113,0.0365204291489223,0.0,0.249256796611734,0.0550900793942346,0.0375146355093691,0.0474449749365157,0.0399179190215964,0.0136723996357679,0.0143101885936315,0.0,0.106493933065281,0.204280921752701,0.119571279367997,0.0583189743845401,0.0161148442232733,0.0564492671079446,0.0315785794258296,0.013685522967382,0.0370026953535634,0.0408268052574628,0.0
CALM2,0.836801846642975,0.739928919431591,0.789037236651909,1.24658107568548,0.597877855177639,0.714203230457661,1.54510350124957,1.02477215499674,0.899295291775019,0.765161253813199,0.613345428449317,0.902751006226787,0.810271685495183,0.786130344290541,0.652563098146544,0.681995496041975,0.821329452233373,0.654075553230448,0.739735336621131,1.05260483457972,0.77791456668348,0.678021246036564,0.778444895431136,0.894632791345378,0.554424723518352
MSH2,0.0376233909920366,0.0198827144725334,0.0,0.0537728055263919,0.0441606359051299,0.0,0.144424795602197,0.0389868068456043,0.0110495884359275,0.0333421016587166,0.0348287474328426,0.0,0.0459732266242623,0.0532911079311908,0.0,0.0,0.0230153238713772,0.0169719572443862,0.0164625986133445,0.0304230783583656,0.0308746562120859,0.0067242312361777,0.0079139816325955,0.0255693501355044,0.0
KCNK12,0.01623053716621,0.0067658350294166,0.0272781652380861,0.146664275399875,0.0674539668745496,0.11725207009029,0.0,0.006898276502095,0.0353774175810504,0.017755862182224,0.0077406880293113,0.0520375507144833,0.0620287709443443,0.0,0.0371016393700997,0.0,0.0536893797741106,0.0283341680408953,0.038430204598152,0.188077391878666,0.0753429565779328,0.0,0.067819064020313,0.0475201645944631,0.0
MSH6,0.0535974963742007,0.0169772687866527,0.0674369261428825,0.123530503800395,0.0281105042011078,0.0,0.384492789584684,0.0400247113670259,0.033732801550233,0.0583946587247374,0.0654532512991263,0.0734625703593935,0.055712021453975,0.0,0.0,0.0513160512580889,0.0,0.114996160908741,0.0254450347064924,0.095732609099134,0.0415253751211615,0.0,0.0388611571903872,0.0711690327043935,0.0
FBXO11,0.047430968219965,0.0313349575759871,0.0272781652380861,0.0842189526206599,0.0239664749456921,0.0,0.0,0.0411864064354944,0.0210907693459357,0.0545330728954659,0.0531750383486636,0.0,0.0143101885936315,0.0878045621567746,0.105230065314628,0.0,0.0403215550983412,0.0714316299375809,0.0480194675538448,0.0610836102089497,0.0646770979517277,0.0156107901127244,0.0442010025412841,0.0307275491947879,0.0
FOXN2,0.0400925004381793,0.0308525035230206,0.0,0.0537728055263919,0.0262352858603834,0.0,0.147403354521112,0.0260645523164718,0.022789350276546,0.016244972555704,0.0099511586358733,0.0150297131137828,0.0,0.0926145571484423,0.0693922936951812,0.0622108341009926,0.0164591506178387,0.0,0.0178925595670057,0.0310982039321305,0.04446678862761,0.0132139162672615,0.0420913204399775,0.0278106994779543,0.0
PPP1R21,0.0582016612944841,0.0304939952585969,0.0,0.0290456975225737,0.0687538038419203,0.0,0.147403354521112,0.0397956427726098,0.0494553196617887,0.0364635354063781,0.0360601842882075,0.0150297131137828,0.0238565796605211,0.0532911079311908,0.0,0.0,0.100163538432113,0.0109532567843772,0.0338205854018904,0.059841929982882,0.0308194581341872,0.0153944860312715,0.0413695835392835,0.01218444664608,0.0
ASB3,0.0156273427066109,0.0141868199344795,0.0481140715859323,0.087009120445447,0.0391019180718297,0.0,0.0,0.039349458689816,0.0050600690325194,0.0212586582600613,0.0233120330039708,0.0,0.0,0.0963567411795732,0.0693922936951812,0.0,0.0125674756642547,0.0334074135583165,0.0060858353972094,0.0377727752975556,0.0329774634643316,0.0432835303555274,0.0423636222850763,0.0366220891815114,0.0
