,HNSCC_P1,HNSCC_P2,HNSCC_P3,HNSCC_P4,HNSCC_P6,HNSCC_P7,HNSCC_P8,HNSCC_P9,HNSCC_P10,HNSCC_P11,HNSCC_P12,HNSCC_P13,HNSCC_P14,HNSCC_P15,HNSCC_P16,HNSCC_P17,HNSCC_P18,HNSCC_P19,HNSCC_P20,HNSCC_P21,HNSCC_P22,HNSCC_P23,HNSCC_P24,HNSCC_P25,HNSCC_P26
ATAD3C,0.0,0.0,0.029096701082642,0.0143609225207342,0.0,0.0188884452637553,0.0,0.0096258418114061,0.0,0.0073459986742636,0.070199069939948,0.0367892902332382,0.0401300481736978,0.0,0.0244732128759439,0.0171304872554963,0.043097438683668,0.0,0.0,0.0,0.0363506162215827,0.0195761004341946,0.0,0.0,0.0
ATAD3B,0.0435592295977131,0.0,0.0,0.0577284085744331,0.0,0.070751565618459,0.0,0.0333721688952469,0.0,0.0516081025269919,0.0448819516935411,0.0448818117784909,0.0,0.0,0.0313007146256721,0.0424946680036127,0.123639697442339,0.0,0.154584212784565,0.0,0.090953917921459,0.0691039248665805,0.0,0.0840297203639463,0.0511164456679252
ATAD3A,0.126997512054123,0.0640623135492717,0.0444722212148272,0.041706812544828,0.169802348860057,0.0297855901217945,0.0481503691105081,0.0869312589165398,0.0,0.0649558992848313,0.0448819516935411,0.0392776405963948,0.0753520300235832,0.0310073083346089,0.0535341709990428,0.0628322031347813,0.0845860862452409,0.0,0.181981649652923,0.0,0.165896512675358,0.0195519269632894,0.0,0.0695167536032047,0.09796864739082
SSU72,0.619446180397742,0.689738104477352,0.665559478026415,0.613597289297641,0.559421081595902,0.678341584869118,0.455243085486294,0.561013263992974,0.383013103263937,0.549415889694468,0.421259453001353,0.414193882517644,0.612129307696339,0.648534419260161,0.450950118300994,0.651567879187487,0.577938488889144,0.558010196250638,0.716102181582005,0.555063255919464,0.683131352327198,0.509291842110709,1.01414017471706,0.658150859349364,0.582451483228071
MIB2,0.276583320457146,0.0635409859189419,0.321055587764732,0.302210174811959,0.159433369848859,0.181597330018736,0.302592910363739,0.190908453849335,0.17923333547033,0.133485574193608,0.454964986300621,0.256787026842763,0.191840408554152,0.322266587491667,0.337074226258815,0.276744096226812,0.36753461838994,0.266088344752032,0.0,0.319113457849868,0.217547494009018,0.274302428402163,0.142053818922062,0.2799107549163,0.330653607578363
MMP23B,0.181511073965121,0.173120079859082,0.0759495239713631,0.069087722078615,0.15124121966657,0.0169104147953406,0.197094091224841,0.0253621863659491,0.0,0.0516250022222958,0.0,0.0389890415551457,0.0808339141472911,0.0641850622760459,0.152570675559369,0.11525027337543,0.130662071957441,0.0897279496695213,0.0,0.0,0.0,0.231409830114824,0.0,0.123647050226025,0.139334049624349
CDK11B,0.254625155591024,0.154241812223314,0.225763021035838,0.301400865322212,0.239152435851351,0.129814515133012,0.0477843755010445,0.154810952787682,0.0,0.158952173169699,0.165220690035066,0.0,0.0879732803256392,0.156916980298814,0.124807542771827,0.157092400609431,0.0964504389114196,0.0871002741881849,0.0,0.105922459112121,0.303521350413287,0.223359171834541,0.119125193770568,0.163550050021162,0.152373741475599
SLC35E2B,0.153237039600381,0.108440689939424,0.102340026804682,0.130884966624232,0.0,0.149148495071136,0.148585804325452,0.0545800170821735,0.0,0.0746256653435344,0.0,0.119514931525533,0.140781709493257,0.0,0.0688038108433504,0.0673578228075506,0.115099637936091,0.161525345713176,0.181981649652923,0.101385358594148,0.0705180772090836,0.0252671214875393,0.0,0.155086452265275,0.116124836207655
CDK11A,0.0984455684528846,0.208756928677788,0.108357476217045,0.296191847069788,0.0427082578162313,0.17818145679678,0.204478012576602,0.149873665825534,0.215672955781386,0.125282648437067,0.312963664237226,0.255993036586572,0.0916390174017386,0.172278371378746,0.0999433369127345,0.143364440665791,0.166609291607176,0.315611088106611,0.0,0.324423281221334,0.421489113955025,0.263069933835469,0.0,0.146060542498668,0.196984103210774
NADK,0.0,0.184009358287531,0.0609304498960036,0.0911985988502624,0.12193106289104,0.185521028161792,0.13694576085702,0.0663913892728455,0.192206089193635,0.0960744232217813,0.0,0.127370187986334,0.0356924402142463,0.120180970331526,0.0422840895403695,0.0936649519140338,0.0924227919194542,0.182048850244428,0.207699690639142,0.0,0.0371155622352239,0.0591871427484805,0.0,0.111437102234146,0.135693129398329
GNB1,0.280909361882306,0.347372805239689,0.132585655094048,0.210968787890853,0.297313468047464,0.454095383770998,0.3280533183375,0.23084457159141,0.0,0.195617335262698,0.241738808298375,0.124607795324845,0.106022064763008,0.276237893770152,0.123647470888908,0.337908991770879,0.182702679686914,0.263404954597284,0.0,0.223184988016927,0.284720722422463,0.223022343727202,0.0,0.141883860886344,0.308309486818739
PRKCZ,0.119506842582789,0.0417008660656773,0.0,0.0276359073487123,0.0657386634640675,0.0756208579956015,0.0,0.0546699491284026,0.230392116894657,0.0358176457774936,0.09683602023902,0.0343086648346005,0.0267677939043126,0.0588026595394013,0.0575884932947322,0.0275930034577014,0.0307112741075076,0.0,0.168567431041774,0.123508379630539,0.046486159577941,0.0380229845857057,0.0,0.0621038467090059,0.0544521895009214
FAAP20,0.365694869046132,0.48633898390126,0.369978868145747,0.19808919670051,0.262418378308023,0.463048020906013,0.269157884592369,0.440409371238423,0.17923333547033,0.223960731458586,0.429223457384029,0.351020306785893,0.232071932013725,0.385010722559822,0.237610895382286,0.310999935826841,0.196249076507881,0.617035872782202,0.0,0.208185208081704,0.487177346352898,0.320246793545014,0.26992387942864,0.228540770776071,0.534730388539779
SKI,0.0366805347275164,0.0263032418176527,0.0463255687962115,0.074018809106136,0.108196523156819,0.133244148726854,0.0379161430335376,0.0653323078460744,0.0,0.1204202427635,0.070199069939948,0.0,0.0,0.0643363721271258,0.0253689687171913,0.0989051544213469,0.0914933465653566,0.176828223857706,0.181981649652923,0.105922459112121,0.0353364587460487,0.0452806746285752,0.0,0.0475826778851024,0.0244875428028327
RER1,0.482052749747092,0.542849540182784,0.463206619034526,0.338234241902425,0.379233286219193,0.338478858422622,0.472731564694384,0.476578471754761,0.62576052121325,0.367690918750535,0.246046697729577,0.431273768819948,0.392273835071608,0.393215063706,0.271542536266893,0.339622949576341,0.409530855340185,0.499539101495518,0.0,0.0915431768413062,0.594073151729703,0.525787496577037,0.501067196914976,0.419513824024905,0.420272796927006
PEX10,0.0336502273221499,0.0263032418176527,0.0,0.0361698682188228,0.0467577447674946,0.020816261849318,0.0477843755010445,0.0350890242353825,0.29065762174005,0.0322655359477884,0.0,0.0360211434871055,0.0276862124739842,0.0,0.0183191144015872,0.0339190003840196,0.0320256510684028,0.0,0.0,0.0748998540927614,0.080839136138111,0.0840329528471655,0.0,0.0363506174945009,0.0936653914807557
PLCH2,0.0283716100294951,0.0,0.0907808956993968,0.0170843316719129,0.113158922071257,0.0876793683223593,0.0497131557143231,0.090039179230013,0.0,0.0752482700069156,0.0,0.0747423899369932,0.0474810649016429,0.131361473933679,0.023464952225048,0.0879811513518449,0.022923846639959,0.0808988524052145,0.193119224047683,0.0,0.0782598488186256,0.0430363832546542,0.0792179562012691,0.0397104566262929,0.0
PANK4,0.0403367182229262,0.0,0.0,0.0212012260833293,0.100246692044424,0.0234863981388271,0.0,0.043065482425933,0.0,0.025701832078632,0.0,0.0,0.0,0.0503693436900905,0.0253689687171913,0.0455137959835996,0.0696275342683066,0.0,0.0,0.0,0.041405497770441,0.0415731586455754,0.106825204379233,0.100520251748181,0.0421160559496716
TNFRSF14,0.417228744993942,0.328053903498575,0.436436066026553,0.308690098528286,0.230175610808794,0.260017897352778,0.447344470699183,0.161216091480394,0.0,0.2580331229608,0.225481109551856,0.175747902889352,0.196688895544158,0.279165820628654,0.291859814850718,0.279572530704001,0.225343401710841,0.264233867701498,0.207699690639142,0.197291582749145,0.204178977292868,0.51005621716299,0.42435619508116,0.363411253081885,0.437093349029986
TPRG1L,0.0638062699234883,0.0,0.0,0.0653735304065536,0.0472841837421262,0.0472131926244345,0.149490865521185,0.0283436413096617,0.0,0.0071643719424551,0.0554626277356279,0.0,0.0,0.058843723078641,0.0525656863268631,0.0525070480748988,0.0487728589037511,0.0,0.0,0.0,0.0453444657825475,0.0,0.0,0.0587901055994762,0.0718579999439633
WRAP73,0.206737909402,0.127044622862699,0.25621844527962,0.0816269967545457,0.134234782788178,0.127080106117124,0.0445365246120895,0.134078688796139,0.165887130539823,0.0894176584038538,0.274449415536061,0.0376267999396948,0.149604847725103,0.164049807352422,0.119077758093481,0.117880654846273,0.0624805647651053,0.0,0.0,0.0,0.0784266781820821,0.0897539812078358,0.0,0.11103944605547,0.0791668174868048
LRRC47,0.0432110422823841,0.146299291887547,0.110567959412001,0.0828250498053237,0.107333632687467,0.0812722162505877,0.248777410389535,0.1354502174726,0.413205302025554,0.0726046840836937,0.256038741430566,0.151022246898015,0.10455940370724,0.0583070693021036,0.127383355892645,0.136816784295116,0.0699737615212024,0.0,0.203835773335436,0.123508379630539,0.141537249377224,0.0624026307172065,0.169691869621593,0.171430836228347,0.15229091462063
CEP104,0.0294663617888242,0.0693428787577108,0.0,0.0575009242746142,0.100296674446881,0.0947418685168257,0.0,0.0787936877770784,0.0,0.0970187701894385,0.0,0.0376413897961807,0.0838178334333779,0.06528993004357,0.064838755807063,0.0611993981240888,0.071261724715304,0.182090559009494,0.154584212784565,0.0,0.102069542993452,0.0832797003360338,0.0,0.0895037956936109,0.0209478187728679
