,HNSCC_P1,HNSCC_P2,HNSCC_P3,HNSCC_P4,HNSCC_P6,HNSCC_P7,HNSCC_P8,HNSCC_P9,HNSCC_P10,HNSCC_P11,HNSCC_P12,HNSCC_P13,HNSCC_P14,HNSCC_P15,HNSCC_P16,HNSCC_P17,HNSCC_P18,HNSCC_P19,HNSCC_P20,HNSCC_P21,HNSCC_P22,HNSCC_P23,HNSCC_P24,HNSCC_P25,HNSCC_P26
PRDX6,0.0,0.768220704392772,0.450227993193527,0.263471523611932,0.491125857664952,0.426668373446937,0.0,0.332706615517812,0.0,0.279453785455041,0.0,0.634259973737207,0.243140535986718,0.0,0.478213720208655,0.460618882147953,0.0,0.344388554929221,0.342068933332196,0.4537019141529,0.423580492347656,0.858141313113633,0.359551389379773,0.432517815638906,0.793195907177604
RABGAP1L,0.0,0.197924586242281,0.181210962364646,0.0747092033790643,0.122657771843196,0.576175707740204,0.0,0.0,0.0,0.446792866229954,0.195244017656076,0.0,0.11757165219149,0.0,0.0,0.330887352932698,0.0,0.116235809912246,0.1852285330378,0.101738696363431,0.125212829882677,0.0,0.11709115946578,0.0,0.131206876330917
CACYBP,0.901229806744006,0.193138249705951,0.153146958841841,0.203903459096977,0.893134377193685,0.0,0.540461378568613,0.271816443546968,0.0,0.0,0.195244017656076,0.0,0.358669092734233,0.0,0.0907431465948253,0.0,0.0,0.178474818412504,0.201149034036322,0.268738876409069,0.328103726209697,0.481390715899287,0.207020780620557,0.238322677392108,0.0
MRPS14,0.0,0.277798184834773,0.132672767678844,0.134138212629123,0.153600631698341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126949163510316,0.301437212546677,0.0,0.0,0.0,0.156566670728057,0.259333996846156,0.204768576374168,0.11031970372948,0.443386028970475,0.133615735500926,0.0,0.181925965059164
KIAA0040,0.0,0.146228014243614,0.0,0.159406151214646,0.16037094229837,0.426668373446937,0.0,0.661800515864137,0.0,0.60796655352307,0.290222111785907,0.580887647779101,0.127144076425691,0.0,0.221772497590601,0.348275681797299,0.2184833076559,0.0901459782127414,0.144286894591138,0.147503718789404,0.138319450490307,0.481390715899287,0.159386412918143,0.0,0.0
RALGPS2,1.36743249345227,0.575376129457567,0.589850300565609,0.425566392693316,0.438314912417515,0.0,0.553195127486303,0.0,1.07101443696787,0.391688544899553,0.930791396879066,0.0,0.391094032544648,0.915660481280717,0.62250416693367,0.495422408145283,0.720933007755886,0.481277621230258,0.318793114997385,0.398292646492552,0.547214778710208,0.858141313113633,0.390919530099152,0.0,0.631006501042141
TOR3A,0.0,0.0,0.0,0.0551140805246609,0.150271798506864,0.397860895674444,0.0,0.328295093914533,0.0,0.279453785455041,0.0,0.0,0.393157786227914,0.0,0.0907431465948253,0.238937234088767,0.0,0.113792563079568,0.369566401503388,0.164604163158688,0.129350480810967,0.443386028970475,0.104300465276615,0.199839292853619,0.0
TOR1AIP2,0.901229806744006,0.104592081908419,0.0,0.113313306379755,0.103397921727299,0.0,0.0,0.0,0.0,0.0,0.224032327313013,0.0,0.11757165219149,0.0,0.112587974986056,0.109338447708532,0.0,0.0382959051295825,0.0666052108396741,0.110042370726761,0.0512254408265547,0.0,0.084712982060186,0.0,0.1252144671909
TOR1AIP1,0.0,0.293554733140863,0.246782407850855,0.12388745541453,0.107332112922468,0.0,0.0,0.661001709432345,0.0,0.0,0.48900893618081,0.0,0.118162690640371,0.301437212546677,0.106368147764191,0.440225800641231,0.367888701977906,0.195467158093271,0.174894403140287,0.16211898879894,0.0870156770064633,0.0,0.117332282693779,0.0,0.0
IER5,0.901229806744006,0.0,0.0,0.0721500333308572,0.502865858425095,0.0,0.540461378568613,0.330346637018361,0.0,0.726246651684995,0.665597042060875,0.580887647779101,0.11789311956429,0.0,0.218108510980524,0.348275681797299,0.2184833076559,0.242492950929504,0.122081601068006,0.101338103814857,0.115347797638145,0.0,0.134973107949342,0.0,0.186497772956007
GLUL,0.0,0.0,0.288615838083216,0.0258882000241864,0.0840146452086255,0.387671865484617,0.553195127486303,0.0,0.0,0.412204835580733,0.0,0.634259973737207,0.142027966963766,0.0,0.0,0.0,0.0,0.0662278398808234,0.146702051161538,0.0470221699242404,0.0184722391987172,0.0,0.056407730659376,0.0,0.1252144671909
DHX9,0.0,0.0994301129281989,0.0,0.239292743910891,0.1142520470783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210952709753821,0.618937886227098,0.0,0.0,0.237083626065558,0.215493025552749,0.367196104939936,0.164092606316871,0.148642689205219,0.0,0.12215418736741,0.426258628797092,0.279607413057442
ARPC5,0.0,0.387456490256335,0.893290976719888,0.500295555719118,0.705783906926143,0.397860895674444,0.0,0.932543592077285,0.913288051565344,1.17341598219245,0.483311259116539,0.0,0.646620695221363,0.0,0.410505243211607,0.753563711927416,0.500686996221994,0.807831536422128,0.665384057982,0.897924606678934,0.822791131452075,0.443386028970475,0.764605297734046,0.612649946804041,0.48269603598932
IVNS1ABP,0.0,0.183537908065557,0.158032967153012,0.0685718970131778,0.189366105974711,0.397860895674444,0.0,0.0,0.0,0.0,0.221074615805681,0.0,0.115996459561027,0.0,0.0,0.238937234088767,0.0,0.0488850741074448,0.0738309441856997,0.0872391814133414,0.0787742257895053,0.670596456622995,0.0587524424416221,0.0,0.148400536726525
TPR,0.0,0.190753452823284,0.313976037557383,0.490572458780873,0.443749086210881,0.0,0.736829797348211,0.332706615517812,0.531209102135819,0.370973004691594,0.65245671464933,0.580887647779101,0.345490985023291,0.0,0.23965708325315,0.109338447708532,0.217157833191477,0.299878752905086,0.367576379709459,0.396149111861219,0.536565600871782,1.11398248559347,0.294969538786655,0.0,0.307140432250064
RGS1,0.0,0.62577654393843,0.0,0.441299549270336,0.293027074399551,0.0,0.0,0.0,0.433806769315612,0.279453785455041,0.280409344457226,0.965552867708284,0.132936266526233,0.367334800552035,0.0907431465948253,1.11029021581033,1.05341265268948,1.06027087688492,1.09088524289698,0.486373540463765,0.787826142646736,0.0,0.396668031698402,1.03531485134589,1.03549587497544
RGS2,1.92432444992434,0.844131650821093,0.181210962364646,0.211230919077612,0.213644309214773,0.669084833227504,0.553195127486303,0.931343029795509,0.0,0.279453785455041,0.439643611156074,1.35047879018494,0.286169517954517,0.0,0.94470082410685,0.213713129537522,0.2184833076559,0.398531679654301,0.39734109698901,0.219828178834277,0.546505420496592,0.376750597214346,0.184205478588601,0.375918478161794,0.307140432250064
UCHL5,0.0,0.39399076008283,0.0,0.0,0.0579088114102672,0.0,0.0,0.271816443546968,0.0,0.0,0.195244017656076,0.0,0.0,0.0,0.0,0.281709278607761,0.234077368135479,0.0911806587023637,0.0727162726843832,0.127091597773469,0.08095690819246,0.0,0.0601266501282654,0.186391318006949,0.131206876330917
PTPRC,1.36743249345227,1.03675078762851,0.857915403693744,1.02681748301797,1.20957669312735,0.0,0.0,1.69814540633494,0.531209102135819,1.81775511417552,0.663709118681074,0.78140451609609,0.490213290230221,0.62443654626788,0.665127458289648,1.29461887342282,1.01693957685663,1.20739277230035,1.3913221558756,1.0841069053448,1.26943089024764,1.60414778020627,1.04460649200763,1.02838589082368,0.785404979001374
ZNF281,0.0,0.182008395493421,0.33026891129114,0.102657948829468,0.0863469278522929,0.339559762752187,0.553195127486303,0.0,0.0,0.0,0.0,0.0,0.135830790396404,0.0,0.0907431465948253,0.0,0.0,0.130631554007862,0.140599554335427,0.134539528156648,0.0513653509909006,0.443386028970475,0.0962894055029076,0.0,0.0
PTPN7,0.0,0.104592081908419,0.336183587483075,0.119382218712747,0.196105388003293,0.0,0.0,0.0,0.726547235592784,0.650426790146635,0.20711297349549,0.0,0.110777129415742,0.336992570025368,0.13214024990103,0.174801840712141,0.222430105150834,0.390016637495578,0.482782198736858,0.361594951835631,0.432208191368544,0.376750597214346,0.428189602482922,0.392489797702381,0.338239368343434
ADIPOR1,0.0,0.338856931215432,0.311179925994853,0.173570527321886,0.157553149265182,0.0,0.471096621820634,0.0,0.0,0.0,0.195244017656076,0.570125143471021,0.0,0.269257630537775,0.0,0.0,0.420428675215359,0.15765194403565,0.163481177726395,0.148768701731219,0.161524825373119,0.0,0.174297026186447,0.189527160154846,0.0
CYB5R1,0.0,0.296257005361378,0.153146958841841,0.0,0.126076586564026,0.387671865484617,0.0,0.330346637018361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213713129537522,0.0,0.169729060973138,0.0746867207833214,0.0968844773545223,0.101401343854745,0.481390715899287,0.130977544079347,0.0,0.148400536726525
TMEM183A,0.901229806744006,0.0,0.302995710543622,0.0549646209658536,0.215297981431227,0.397860895674444,0.471096621820634,0.0,0.0,0.0,0.0,0.0,0.109347640599896,0.0,0.213576823567852,0.0,0.26969780642893,0.180161079872321,0.28176619943367,0.187394412754523,0.187176483148209,0.481390715899287,0.122307435154525,0.0,0.0
BTG2,0.0,0.795361398469485,1.02995296303879,0.432617515490013,0.514524994146179,1.12047839342894,0.471096621820634,0.0,0.0,0.370973004691594,1.08276771769977,0.78140451609609,0.379094747462783,0.590436462397974,1.11951575464282,0.304351829831665,0.384808236921908,0.519061044310225,0.514331046684539,0.584153290106586,0.509044416022416,0.746397322450875,0.509497381379249,0.375918478161794,0.226184620793799
ZC3H11A,0.0,0.0941006343264445,0.336183587483075,0.0205646877470034,0.106552185615343,0.0,0.0,0.0,0.0,0.370973004691594,0.221074615805681,0.0,0.132936266526233,0.269257630537775,0.100810452093468,0.109338447708532,0.0,0.235933321524019,0.0391524855685682,0.115420030161867,0.109769317646878,0.0,0.128975911244804,0.0,0.1252144671909
SNRPE,0.0,0.313254132334851,0.186534924419738,0.886017420656364,0.650400119687323,0.397860895674444,1.56475312787555,0.328295093914533,0.0,0.727256627778259,0.445958985295831,0.0,0.457461121590736,0.656616128276781,0.218535779327874,0.45849259892335,0.420428675215359,0.686262669785287,0.826764762471068,0.707548814612857,0.866943055195084,0.992481675170814,0.488700335009508,0.609316050031449,0.679107480382059
MDM4,0.0,0.167432467855481,1.05454439796523,0.707887628201515,0.3814877386238,0.397860895674444,0.0,1.25955207482619,0.0,0.768488458667397,0.224032327313013,0.580887647779101,0.764354066269283,0.0,0.359086560178481,0.695399556147959,0.603291544577808,0.678374416624013,0.799234451398717,0.570866403728488,0.356734288570012,0.481390715899287,0.603149430190681,0.654443956835382,0.189838831616909
NUAK2,0.0,0.0841612192156204,0.0,0.0710390130953236,0.190567041833155,0.0,0.0,0.332432054615784,0.0,0.279453785455041,0.217750133385243,0.0,0.0,0.269257630537775,0.0,0.0,0.0,0.092785715337214,0.241516263977715,0.166876335086157,0.052661042640534,0.0,0.150353874703153,0.0,0.163682212976348
ELK4,0.0,0.184693646088541,0.186534924419738,0.0856181538713044,0.129829384795273,0.0,0.0,0.0,0.0,0.0,0.402356991151566,0.0,0.388286695446935,0.606250200563144,0.374406525277424,0.364906728622018,0.0,0.246156948262101,0.514086752787093,0.237120280305513,0.104310454372672,0.0,0.194318662618802,0.206098479695432,0.0
NUCKS1,0.901229806744006,0.241176407722629,0.33026891129114,0.716493796614123,0.459300113570738,0.576175707740204,0.0,0.332706615517812,0.726547235592784,0.684796391154694,0.221926657982819,0.0,0.516533826923761,0.0,0.0,0.258228621522694,0.455566933721458,0.422287450904295,0.565412880547095,0.507881954496513,0.581095520088625,1.10552224267698,0.336064678721912,0.712634503062355,0.562526317214391
RAB29,0.0,0.101814909810867,0.132672767678844,0.0638923012859909,0.102398237654604,0.339559762752187,0.0,0.328295093914533,0.0,0.446792866229954,0.20711297349549,0.0,0.110777129415742,0.301437212546677,0.202542969117026,0.281709278607761,0.0,0.131032787666997,0.243979403198618,0.150016957355513,0.114950474840704,0.481390715899287,0.121756823837607,0.199839292853619,0.261986123749624
RASSF5,0.0,0.101814909810867,0.0,0.305734454448181,0.263471103383323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365781580746874,0.269257630537775,0.199927669199371,0.174801840712141,0.420428675215359,0.317268177454252,0.27150063532732,0.334550304146246,0.188267571798162,0.0,0.307308185051044,0.654269173490428,0.53540120609042
EIF2D,0.0,0.12173412839126,0.0,0.129501802848625,0.11489366670098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110777129415742,0.0,0.133049181348126,0.174801840712141,0.0,0.0894863098062466,0.122678661468084,0.0931748209418383,0.096887436779037,0.0,0.0897910672449572,0.189527160154846,0.154398477959233
FCMR,1.36743249345227,1.13946994926681,0.886579856308368,0.636093794613027,1.09402063217677,0.339559762752187,0.471096621820634,0.328295093914533,0.433806769315612,0.412204835580733,0.935514756652092,0.839474357706156,0.512652924479558,0.891873674944651,0.593279252649989,0.565456768056305,0.409623737621996,0.876134134099486,0.68411119233191,0.997192599938935,0.739466258145072,0.376750597214346,0.665608891211754,0.845305198309587,0.438347308580981
CD55,1.68415373591483,0.536176379678716,0.961441884753073,0.604678766246514,0.629550067088779,0.931974551173354,0.540461378568613,0.657388994260857,0.531209102135819,0.279453785455041,0.0,1.35152965956711,0.157807234006841,0.0,0.593678809112681,0.452650363626289,0.486855639620407,0.479622191224697,0.638279588159886,0.560505969931572,0.37871522150192,0.0,0.425947516677011,0.473228340582633,0.378279237787128
CR2,0.0,0.0,0.149057948926494,0.227375267940794,0.139169073274444,0.0,0.0,0.328295093914533,0.0,0.0,0.224032327313013,0.0,0.235170120495754,0.0,0.0,0.520646512696528,0.217157833191477,0.399338461676992,0.215715843437102,0.511188165239152,0.218966664515476,0.0,0.338478211856478,0.951562318352237,0.131206876330917
CD46,0.0,0.0,0.153146958841841,0.0921094046310196,0.172579429094332,0.0,0.0,0.0,0.0,0.412204835580733,0.0,0.0,0.118162690640371,0.0,0.0,0.0,0.150730868786429,0.225843356732363,0.231125276026712,0.162249761708659,0.0673790499322027,0.376750597214346,0.187626950239074,0.171154079785722,0.189838831616909
TRAF3IP3,0.0,0.422626910581989,0.749362274040579,0.51779585473045,0.661570718790245,0.632576604893604,0.471096621820634,0.0,0.778273970690697,0.0,0.221926657982819,0.580887647779101,0.34726884644133,0.301437212546677,0.259554189046912,0.174801840712141,0.455566933721458,0.690382381477362,0.674499096542805,0.718919148248757,0.681708215712554,0.549095646200339,0.760160713491584,0.783804026589763,0.571792798829311
TRAF5,0.0,0.285641702779276,0.181210962364646,0.252326102677295,0.261164158670803,0.387671865484617,0.0,0.332706615517812,0.344467201375085,0.356283623086665,0.221926657982819,0.0,0.11757165219149,0.336992570025368,0.102179715562888,0.281709278607761,0.647471067513489,0.273684345343045,0.314065914592618,0.345971582408821,0.270250998757745,0.0,0.294585161902895,0.186391318006949,0.344237309576142
PPP2R5A,0.0,0.0922145681704729,0.0,0.0549384594032402,0.0889070401345685,0.0,0.0,0.0,0.0,0.0,0.0,0.893516564318015,0.0,0.0,0.166528142817282,0.109338447708532,0.198278090481373,0.180436552810059,0.143244870471681,0.108557182140812,0.104278277172918,0.0,0.105229980772872,0.426258628797092,0.181925965059164
NENF,1.36743249345227,0.0,0.0,0.173969260011692,0.213052469820166,0.387671865484617,0.553195127486303,0.329093900346325,0.344467201375085,0.720201312967583,0.0,0.0,0.262779953906721,0.0,0.11144141761879,0.346149398572696,0.0,0.161289024042944,0.234129615747975,0.16997105726688,0.257244083716978,0.0,0.120988581992083,0.40947675717783,0.294889089307265
NSL1,0.0,0.261533102181926,0.0,0.0198759844516172,0.153085514394413,0.0,0.0,0.0,0.0,0.370973004691594,0.0,0.570125143471021,0.0,0.0,0.109184522604546,0.0,0.0,0.173132638931848,0.309241257999534,0.197355587653113,0.179235513288295,0.0,0.15738200363762,0.189527160154846,0.330326501785689
EPRS,0.0,0.0,0.0,0.159618279049348,0.157315970945182,0.0,0.0,0.332432054615784,0.0,0.412204835580733,0.224032327313013,0.0,0.115996459561027,0.0,0.0,0.109338447708532,0.26969780642893,0.290017973822147,0.164884671906848,0.139106731798183,0.116397139497505,0.0,0.0978528888406602,0.206098479695432,0.0
IARS2,0.0,0.193530747254643,0.148023085425192,0.0829836264952249,0.0994935130587285,0.0,0.0,0.330346637018361,0.0,0.0,0.0,0.0,0.110777129415742,0.0,0.0,0.281709278607761,0.0,0.0919983152096046,0.0651885332756768,0.148354254855805,0.0909764547609305,0.481390715899287,0.126276712594093,0.0,0.181925965059164
MIA3,0.0,0.22273216807696,0.329234047789838,0.168603416622448,0.191340654895178,0.0,0.0,0.328295093914533,0.0,0.0,0.447846908675633,0.0,0.115996459561027,0.0,0.220323495592237,0.109338447708532,0.234077368135479,0.26574434348217,0.148821087747689,0.151985029058846,0.161631681448472,0.820136626184821,0.137910429610146,0.0,0.0
AIDA,0.901229806744006,0.600688738349614,0.148023085425192,0.267136068447698,0.310748787735881,0.544302685688738,0.0,0.0,0.344467201375085,0.370973004691594,0.0,1.15101279125012,0.354189923674502,0.544667827385444,0.216095862070613,0.109338447708532,0.518119659772485,0.417132670374896,0.378336765747049,0.303953963962657,0.252501723537367,0.0,0.257536049697375,0.377252559481154,0.1252144671909
BROX,0.0,0.0,0.0,0.177720641930302,0.132867514501838,0.0,0.553195127486303,0.0,0.344467201375085,0.356283623086665,0.0,0.0,0.118162690640371,0.291223935012838,0.0,0.109338447708532,0.471160994201037,0.101928426282714,0.141095462257251,0.135770412141695,0.112837718320138,0.0,0.144973987306637,0.0,0.0
FAM177B,0.0,0.439395681084432,0.0,0.285914857281251,0.268544713096603,0.0,0.0,0.0,0.0,0.0,0.20711297349549,0.0,0.0,0.301437212546677,0.189437006450422,0.0,0.234077368135479,0.32197172599072,0.327662849717929,0.146819599917328,0.165599932075202,0.0,0.129356475399851,0.0,0.163682212976348
DEGS1,0.0,0.393447618017406,0.501213998685905,0.0650886142912177,0.329269987878255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451784309963,0.0,0.319346231421342,0.238937234088767,0.0,0.209031035553053,0.382336898501791,0.285174983036384,0.353947633999542,0.0,0.218908617082743,0.464430968480336,0.317704649286924
CNIH4,0.0,0.0994301129281989,0.342477994824109,0.0128182259581905,0.119504129160828,0.0,0.0,0.271816443546968,0.344467201375085,0.370973004691594,0.0,0.0,0.119173660934727,0.0,0.0967536659819815,0.0,0.0,0.0454443116025728,0.295088272910107,0.0910062728774045,0.0886029308847083,0.0,0.0762991845909918,0.226419335943474,0.0
LBR,0.0,0.0941006343264445,0.21050826385405,0.130828606508685,0.160833214150454,0.339559762752187,0.0,0.0,0.0,0.356283623086665,0.669773566658451,0.0,0.156082438640159,0.0,0.428970002399804,0.456511119319903,0.467975896910303,0.295051735806732,0.233647254468991,0.304770906570056,0.123796381061731,0.0,0.233476762204543,0.238322677392108,0.0
SRP9,0.901229806744006,0.639709040785916,0.302995710543622,0.509075531950695,0.450956968151038,0.339559762752187,0.540461378568613,1.03687734347898,0.0,0.279453785455041,0.195244017656076,1.15101279125012,0.669163818110303,0.646402850742942,0.313984386735816,0.62998496040506,0.416761398137273,0.624772883708321,0.611930833983796,0.650427589203352,0.587266086517285,0.376750597214346,0.56748235632907,0.900767133274341,1.32639897437395
PYCR2,0.0,0.668530693923686,0.0,0.232062139011218,0.206340111640325,0.0,0.0,0.0,0.0,0.520615114853377,0.195244017656076,0.580887647779101,0.126949163510316,0.0,0.208342452916518,0.109338447708532,0.416761398137273,0.1743548947468,0.120252467370737,0.218681221419259,0.18619668779297,0.0,0.189264823271661,0.0,0.0
H3F3A,1.92432444992434,2.0415793700849,2.28813984619502,2.21573748573552,2.23075457374305,2.49962459293615,1.95679139491464,2.46375046113159,2.37457307998178,1.12591957464908,1.84912248582973,2.82247575186956,1.3716524884786,2.50214768174179,2.42536976003836,1.79147837929365,2.52255899875502,2.42109520766574,2.05804541868539,2.55260060578388,2.47848206513321,1.87105530980639,2.12073280830794,1.96985495279482,1.47872303884382
PARP1,0.901229806744006,0.676994519542528,0.657049468199133,0.558260208424745,0.732877819838083,1.30297474497379,0.540461378568613,1.592258690344,0.620419727699293,0.720201312967583,0.433035677121799,1.35047879018494,0.663931331723876,0.44110192899664,0.419827807541302,0.888225731992717,1.06994196702369,0.700534391058096,0.863268885127434,0.821864421200052,0.681894048147337,1.12169501561405,0.598947186237906,0.587100575884041,0.921926981199664
ARF1,0.0,0.192499843075395,0.726277236063625,0.503123495547593,0.668707125605286,0.0,0.553195127486303,0.663053252536173,1.0542264970149,0.635737408541705,0.211961061316118,0.0,0.580105438117378,0.355178915730104,0.339904593685789,0.62998496040506,0.650132668076439,0.644314322584672,0.810396416786422,0.651964270859286,0.717722235906261,0.0,0.535117131588169,0.246809004639159,0.466044626048317
C1orf35,0.0,0.281544726786129,0.0,0.0235245192096544,0.103552493927263,0.0,0.0,0.332432054615784,0.433806769315612,0.0,0.0,0.0,0.0,0.0,0.112167631563683,0.0,0.357473960173377,0.017128006804577,0.105067742508487,0.0770917607123506,0.0923865911812505,0.0,0.0774655132233696,0.0,0.148400536726525
MRPL55,0.901229806744006,0.0964384568029385,0.149057948926494,0.129602968238168,0.203850945267925,0.426668373446937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291223935012838,0.485323116417006,0.391047726316294,0.0,0.160464576191672,0.140044557471207,0.170202135657148,0.250956849727974,0.481390715899287,0.177631317201708,0.238322677392108,0.0
GUK1,0.0,0.495608065784286,0.0,0.366874409110038,0.493097622214493,0.339559762752187,0.736829797348211,0.271816443546968,0.0,0.0,0.419074034811608,0.0,0.641999381883979,0.269257630537775,0.656144394711866,0.629997110470022,0.810008524320903,0.588555787917753,0.466627739617171,0.487507133416642,0.559752129176926,1.03048636209963,0.422248425394714,0.952796476256585,0.28560535429015
RNF187,0.0,0.0,0.0,0.0682913171234304,0.180818087102602,0.0,0.0,0.0,0.433806769315612,0.412204835580733,0.0,0.0,0.344720950377923,0.0,0.0,0.346149398572696,0.837190073352632,0.277356273727471,0.0764645667679607,0.142380937235992,0.149915094640874,0.0,0.213760784393198,0.415946496098319,0.1252144671909
RAB4A,0.0,0.0832712486398611,0.290705734831856,0.14042699550156,0.157842659372535,0.0,0.0,0.436507913911328,0.0,0.0,0.0,0.634259973737207,0.127144076425691,0.0,0.0,0.109338447708532,0.0,0.154581495834661,0.0356544081464797,0.152821430292151,0.220571725383271,0.0,0.145216836136178,0.0,0.0
GALNT2,0.0,0.213948696561732,0.155943070404372,0.0414439787046913,0.120424215101213,0.0,0.0,0.0,0.344467201375085,0.412204835580733,0.0,0.0,0.0,0.60862280810271,0.315197080194435,0.0,0.0,0.12915509029857,0.182057257023278,0.104450639537599,0.123547101385978,0.0,0.105159510453031,0.189527160154846,0.0
ARV1,0.0,0.187761796698023,0.0,0.0,0.0428581088403206,0.387671865484617,0.0,0.0,0.531209102135819,0.356283623086665,0.0,0.0,0.126949163510316,0.0,0.0,0.0,0.66943908468241,0.0330411801059874,0.145222934990869,0.0539238001316387,0.15812117840841,0.0,0.0624954739314736,0.0,0.186497772956007
C1orf131,0.0,0.379579198199939,0.0,0.157544830880335,0.203748362944435,0.397860895674444,0.471096621820634,0.328295093914533,0.0,0.370973004691594,0.445958985295831,0.570125143471021,0.0,0.336992570025368,0.117402002215016,0.109338447708532,0.0,0.224022051925509,0.13644176587816,0.128587058115545,0.169558885214489,0.0,0.147266744206822,0.264591675626718,0.0
GNPAT,0.0,0.188653024973411,0.0,0.172121641292066,0.145340228261592,0.0,0.0,0.0,0.616100356433396,0.0,0.221926657982819,0.0,0.113557238583545,0.0,0.0907431465948253,0.0,0.234077368135479,0.167940600702314,0.183750038565959,0.118489759820014,0.134839221796148,0.481390715899287,0.158742793019943,0.0,0.0
TSNAX,0.0,0.174594588534946,0.186534924419738,0.157276502520877,0.175324426407882,0.0,0.0,0.330346637018361,0.531209102135819,0.0,0.217750133385243,0.0,0.236055810204661,0.628216505038206,0.203121813746172,0.0,0.0,0.191339699324368,0.162589341572001,0.196149345782384,0.209007248160329,0.443386028970475,0.141494078149859,0.171154079785722,0.131206876330917
COA6,0.0,0.189330158615656,0.186534924419738,0.0218846632123485,0.152553949272857,0.426668373446937,0.0,0.0,0.0,0.0,0.0,0.0,0.11789311956429,0.0,0.0,0.238937234088767,0.0,0.145263723502753,0.16875454721274,0.0945395664664649,0.129895973354681,0.481390715899287,0.102651903679756,0.189527160154846,0.0
IRF2BP2,0.0,0.213511213174621,0.31388373004349,0.0962806476483928,0.152034180323232,0.0,0.0,0.0,0.344467201375085,0.866191341718771,0.0,0.570125143471021,0.110777129415742,0.253443892372606,0.106368147764191,0.109338447708532,0.435641140847377,0.159969139659762,0.177456467777629,0.0963232430993379,0.231757894964903,0.481390715899287,0.141264171312319,0.0,0.226184620793799
TOMM20,0.901229806744006,0.821421415323565,0.488516888423505,0.787625703298539,0.712731382854649,0.0,0.540461378568613,0.0,0.0,0.0,0.0,0.570125143471021,0.110777129415742,0.291223935012838,0.838705540733862,1.08299763325459,1.1648526784927,0.451017249913944,0.508235259500497,0.423234423674769,0.522170934821924,1.00391420854946,0.399270863192177,0.189527160154846,0.407412670762325
ARID4B,0.901229806744006,0.470099888043227,0.544433424824199,0.399814873834784,0.517874240824696,0.387671865484617,0.471096621820634,0.658641730932894,0.510219605169147,1.14564512717381,0.637026478354331,0.634259973737207,0.229553698144572,0.0,0.75192359004718,0.47574818495293,0.58609258533336,0.442632509523824,0.577763619548696,0.475875007231089,0.606402109020185,0.924776744869762,0.407180029954157,0.389366453008464,0.258228011066144
GGPS1,0.901229806744006,0.0964384568029385,0.304030574044924,0.0725744169614176,0.181365224749614,0.0,0.0,0.0,0.0,0.0,0.0,0.634259973737207,0.0933810575623303,0.460505219525123,0.207178599857659,0.0,0.217157833191477,0.102737761021075,0.170177741183137,0.161909588505586,0.139122602034666,0.924776744869762,0.116734013682215,0.199839292853619,0.154398477959233
LYST,0.0,0.565740295772838,0.0,0.294097489627579,0.12486562683252,0.905113849299342,0.0,0.0,0.0,0.0,0.0,0.0,0.14875754417227,0.60862280810271,0.428503015323569,0.236810950864163,0.150730868786429,0.155213986018602,0.220361839757157,0.181747330816991,0.191529715596729,0.0,0.163065857625634,0.426258628797092,0.0
ERO1B,0.0,0.203237307259546,0.181210962364646,0.117526903072237,0.174215311203602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253443892372606,0.221772497590601,0.0,0.198278090481373,0.161947079962437,0.0948750561309595,0.117429849916741,0.103342736405659,0.481390715899287,0.130852429865339,0.427849837546954,0.0
LGALS8,0.0,0.0,0.153146958841841,0.097696843076748,0.086598761980204,0.0,0.553195127486303,0.271816443546968,0.0,0.328512768068029,0.0,0.0,0.11757165219149,0.0,0.0,0.0,0.0,0.0497331680821546,0.0633096532386076,0.0798129112296667,0.0673758660929286,0.443386028970475,0.0500547190960054,0.206098479695432,0.0
OPN3,0.0,0.0897261586419648,0.0,0.0621790432224608,0.114412249677485,0.339559762752187,0.0,0.0,0.0,0.0,0.0,0.0,0.231450358147836,0.0,0.106667093361734,0.0,0.237083626065558,0.301834033895628,0.145374784994235,0.213999990931702,0.149754753169305,0.0,0.212214287479981,0.226419335943474,0.1252144671909
SDCCAG8,0.0,0.10142239744868,0.181210962364646,0.123638274600697,0.202207779702781,0.0,0.0,0.0,0.0,0.279453785455041,0.0,0.0,0.110777129415742,0.0,0.20284191471457,0.109338447708532,0.0,0.174544460964481,0.089101200794583,0.241108772579703,0.202292335033593,0.0,0.177919583105063,0.433200322646108,0.131206876330917
ADSS,0.0,0.10142239744868,0.366451334258422,0.0952108673954911,0.120785578434745,0.0,0.0,0.0,0.0,0.0,0.20711297349549,0.0,0.25210992746096,0.253443892372606,0.194868681208433,0.0,0.0,0.176771331102398,0.256763519756055,0.185360415731782,0.122324124427168,0.0,0.145654511191589,0.206098479695432,0.0
