AP006222.2	0.3803718968937618	0.2983481959992237	0.5213299005149715	0.36781303388776315	0.47245878101588745	0.5808953355892611	0.2160510896065414	0.5180781700157521	0.3287514314311329	0.5142244833369923	-0.2694539738985554	0.48435861555572113	0.22781194006452135	0.7958292316070272	-0.43857389041293765	-0.8786450161711035	0.3149540391565212	-0.7909572834216797	0.31845396113484775	-0.9088377724138603	0.09804378184551535	0.2013622293381589	0.018409906682759793	0.11059757035253485	0.03541905710489491	0.007234828386790342	0.3602613805198609	0.019284534431836527	0.15699442027650115	0.020363641946166997	0.6611185472663658	0.4083379955640774	0.7124696606183605	0.10728896582138922	0.4600474948114193	0.0498141234097805	0.6057201834205043	0.11106485867723465	0.6014933345077166	0.032585672215027575	0.18039087947096527	0.2033376703492269	0.16946415507122314	0.2132092670054993	0.18372631612904367	0.1708880131237853	0.2074755803326464	0.185767042012891	0.19823417013471392	0.1884316081017819	0.31895305110982164	0.27569829571535365	0.5266114347398435	0.24945827533321088	0.3324092646779507	0.45204316534562244	0.3681972602248037	0.6240468634995652	0.28173105911764984	0.4275614936756623	0.0470299062804518	0.045295526557835	0.04220367898800656	0.046268037033156136	0.04539393251069455	0.0469042192933707	0.04325394598633445	0.046233103263338925	0.045566464138100324	0.04582909574873847	0.00044690871287141303	0.001368096018588371	0.007504872840761448	-0.001998275567114033	-0.0013884647397247635	0.003974614861604509	-0.0023665328580838403	-0.0011144966340625798	0.00946779293468994	-0.004830599421130443	0.001117946641026762	0.007005548111305311	-0.004845573724459728	0.0	0.0079374593873992	-0.00387125486936939	0.0047752359927356	0.012474242585358192	-0.0037130577670812246	0.0010285252589378267	0.0013002865920531833	-0.007484148676192867	0.004996037889257266	0.010945350960845814	-0.002398135585152225	-0.0023992282804230786	0.00313961896095377	-0.0063312246197821135	0.005477258634333954	0.010616687899118706	0.04699964526111615	0.4	0.25	0.04764035236821125	0.45	0.15	0.04854062310133297	0.35	0.25	0.05124790992704011	0.45	0.2	0.051573013077338456	0.4	0.25	0.04612729863626077	0.4	0.2	0.04888948657923542	0.5	0.1	0.0476235345584934	0.45	0.25	0.046063825754046654	0.45	0.2	0.048052913327147825	0.35	0.25	0.01512713672425151	0.48989794855663565	0.4330127018922193	0.022054110206719213	0.49749371855331004	0.3570714214271425	0.02182994389718933	0.47696960070847283	0.4330127018922193	0.02009426936327363	0.49749371855331004	0.4000000000000001	0.019010957570119058	0.48989794855663565	0.4330127018922193	0.019784377548762364	0.48989794855663565	0.4000000000000001	0.021323742423421096	0.5	0.30000000000000004	0.01982101350291985	0.49749371855331004	0.4330127018922193	0.02149098172614327	0.49749371855331	0.4000000000000001	0.021331979719203923	0.4769696007084728	0.4330127018922193
LINC00115	0.4844097463209138	0.5385789800581853	0.5262778434382868	0.5754646458629297	0.5155617739052936	0.30947065821326414	0.4761230913862017	0.44819237200158835	0.43180562939841055	0.4040687663693803	-0.8666144234708812	0.2780738262076532	0.3040657739127469	-0.5962394196185812	0.4560809092803345	0.7800454121161601	0.7872844490897699	-0.8498738705454556	0.5509491081722863	-0.15498900282821187	0.03043011693248092	0.014285173712391701	0.01714011166397377	0.007934266908876686	0.019983862419279623	0.18425929415786477	0.03382617205079417	0.047491707955559154	0.05727929519188605	0.07723875388810851	0.057294286951908635	0.6505627325902054	0.6189027297637973	0.2885942058942046	0.44011181687718415	0.11966265272558256	0.1139372683992861	0.0682320539886537	0.33582125862847173	0.8034548067271673	0.1495745464865773	0.14937557057051973	0.14706708528159607	0.15430031373046685	0.1345562893912486	0.20278970457674536	0.16681950573566706	0.13731123663176975	0.14825949760987	0.1517423584455306	0.24755420312739065	0.33754618457573066	1.3360958645644352	0.5854479808690433	0.30313208693322075	0.2631587041850437	0.4559471784358849	0.39640371146367714	0.36207188514512056	0.3468720352762329	0.017611309693066596	0.01880876181604116	0.017091790370283223	0.01797025018272147	0.017390939250328242	0.0166002173665491	0.01761690949617921	0.019099537918615444	0.019482864709812236	0.019428025761903507	0.0007835339339204627	-0.0	0.0047451423787405085	0.002092034810659061	-0.0027481288058414724	0.0026807664431221473	-0.00017976580806320955	-0.0027608642380893018	0.004432880824360309	-0.0008065946345342966	-0.0032955633932463383	0.0047436115694703025	0.00011811508962339213	-0.0003426223439233264	0.005099665411794423	-0.0	-0.0015859099230199453	0.001081095456180103	-0.0006842054994803398	-0.001281096770748295	0.0049425487605917265	-0.0008195005846273396	0.0	0.004788914759051501	0.0	-0.002533898937315414	0.0023683888757148434	-0.0003097156603387677	-0.0003354862894338592	0.004189503218124052	0.014185447368822792	0.4	0.25	0.013463426506505219	0.45	0.15	0.013818696293943125	0.35	0.25	0.014844433327527853	0.45	0.2	0.014800494444293133	0.4	0.25	0.013952094619339736	0.4	0.2	0.014406814517734984	0.5	0.1	0.014518077385041744	0.45	0.25	0.01422427206054728	0.45	0.2	0.014675483528706734	0.35	0.25	0.0070302693889979445	0.48989794855663565	0.4330127018922193	0.00551796679816334	0.49749371855331004	0.3570714214271425	0.007214094828950445	0.47696960070847283	0.4330127018922193	0.006017604989356557	0.49749371855331004	0.4000000000000001	0.007015714976765334	0.48989794855663565	0.4330127018922193	0.006083452900468208	0.48989794855663565	0.4000000000000001	0.005927575318525964	0.5	0.30000000000000004	0.006993121038087193	0.49749371855331004	0.4330127018922193	0.005876204138751705	0.49749371855331	0.4000000000000001	0.0063395819125981155	0.4769696007084728	0.4330127018922193
FAM41C	0.2894095276075014	0.16238684725778146	0.22849043267332214	0.41908119035351854	0.21648276104232644	0.3445893519919257	0.3119575435519288	0.13272242082739238	0.24474802516629862	0.15643453861771128	-0.11125364083114951	0.37965167309682973	0.49270349828774046	-0.848240543189752	0.24829695991048287	-0.4801214112950583	-0.4493426981237786	0.32590460489752215	-0.3225028025785254	-0.10124443365819821	0.21585032131312057	0.49396421712140653	0.3325729116790149	0.06588067925940602	0.35927900528219636	0.1367949467751187	0.18057407594306166	0.5769729192218598	0.29834284809412115	0.5101374037223176	0.8586402243052343	0.5284896561803001	0.399067205069338	0.06933071597891068	0.6871376410220545	0.4130641997007901	0.4477616367425257	0.5925127364299789	0.5966100974621235	0.8713121511410458	0.2258720531185879	0.22935257198911216	0.2120721724176034	0.22928497406525883	0.25663636015705255	0.21751164284981941	0.21619020481150777	0.23028577027977884	0.22534097718686613	0.2694775425747118	0.45591336346976896	0.48790423273957434	0.37853619299423147	0.48556630800828426	0.49935155276627463	0.47798938370367067	0.3406502663112504	0.3465502929388721	0.2876291648044031	0.49043059147578316	0.020939336225698817	0.02133802675342309	0.018771279730715962	0.01787791618501255	0.021714668962549737	0.02037283577301103	0.01952294198360307	0.01855514065772154	0.01879039435078792	0.02178017779707479	-0.0008227128130932822	-0.0026327505968679887	-0.001026427828061385	8.901964388793738e-05	-0.0007968119446828475	0.0006969401025988885	0.0	-0.0018448733582428149	0.0	0.00023164995659179872	-0.0045078832639808206	-0.0012031910397053897	-0.0	-0.0017178106061997817	-0.0011352207470075519	0.0	-0.0034915389835372787	0.0	0.0	-0.0016718581897618285	-0.0027045517922430944	-0.00044428009389381776	0.0	0.0005851208087301443	0.0	-0.0014674036721444782	-0.0019819250635144093	0.00016383660341191903	-0.0006293514919128879	-0.0006409778896849042	0.033480321516192416	0.4	0.25	0.03310145021575167	0.45	0.15	0.033009438541250075	0.35	0.25	0.03450548892715775	0.45	0.2	0.034989323028460154	0.4	0.25	0.03203365160724306	0.4	0.2	0.0342837565817904	0.5	0.1	0.031908796786673924	0.45	0.25	0.033168975034626784	0.45	0.2	0.03405740995820051	0.35	0.25	0.008589574788536062	0.48989794855663565	0.4330127018922193	0.009905092126385384	0.49749371855331004	0.3570714214271425	0.009113556041893619	0.47696960070847283	0.4330127018922193	0.009872984031718534	0.49749371855331004	0.4000000000000001	0.00816599819284193	0.48989794855663565	0.4330127018922193	0.009752899822711969	0.48989794855663565	0.4000000000000001	0.010217985293784594	0.5	0.30000000000000004	0.009537095829928025	0.49749371855331004	0.4330127018922193	0.009583026456039574	0.49749371855331	0.4000000000000001	0.00956177179379048	0.4769696007084728	0.4330127018922193
NOC2L	0.33148437787939894	0.44697447614955976	0.29332750058630797	0.5149055506966065	0.185283543882737	0.34630199541516615	0.38178799310312805	0.21794819564449797	0.34391522105008066	0.24210314438196215	0.07902992847158025	-0.33509834552261897	0.2856766788614861	-0.8287334716989787	0.6813642042080609	-0.1307211970132644	-0.32829341674640233	0.6350111928299007	0.41287533685412325	0.5248860336530891	0.15336958341937273	0.048171602349513995	0.20941788445623083	0.0201695130078357	0.43417502762352334	0.1347261860259218	0.0966964696886388	0.355955538469181	0.13761535967590824	0.3037594258868059	0.8994808132838681	0.5814647551268622	0.6412750302923212	0.0828625935173049	0.20527848013600666	0.8340358453891685	0.5896385219049117	0.24969838592567326	0.48965343755421503	0.3637941705475072	0.12644920477405092	0.18119423724724784	0.13255449091142518	0.11354583354395047	0.12523574675599472	0.12260927119393487	0.12197700301011989	0.14069443489573796	0.1826204566738252	0.12408685996387822	0.4204669865670362	0.23991820206095862	0.2691997308832842	0.7443573427429816	0.3310218547013284	0.3679806893877494	0.45421106926728083	0.22741839614981973	0.24160962407387046	0.6761612148723696	0.16770756388889993	0.16543539624916706	0.17296869291755723	0.17435937963644144	0.17577246120923218	0.17254339015605416	0.1749605550978706	0.17112168636430056	0.1634419543630685	0.17919362464055125	0.001132837611288901	-0.017513136771244813	-0.006973965599140629	0.01440166020235457	0.0	-0.003365373388678492	0.006977396666300193	-0.013804365364383597	-0.009282310681233235	0.011921922508748545	-0.025796601495034165	-0.01421641433725194	0.0007047430866843848	-0.007856512974437336	-0.006860623085181007	0.008494797298903496	-0.013615248660812554	-0.009271975530916144	0.013040139143956199	-0.013365347589684863	-0.010214548994139034	0.0005573264177354394	-0.011402319755031263	-0.006436526838596256	0.007008988303847141	-0.0070543944179913155	-0.003941523610761047	0.006384787965730906	-0.006015172449447037	-0.009765466516687518	0.1626322422007137	0.4	0.25	0.16325707745029078	0.45	0.15	0.16732411778615336	0.35	0.25	0.16732505888865704	0.45	0.2	0.16702048078196055	0.4	0.25	0.16180976355929355	0.4	0.2	0.15896013727944025	0.5	0.1	0.16285148524922227	0.45	0.25	0.16450233623936228	0.45	0.2	0.1643488016523088	0.35	0.25	0.030042349987725984	0.48989794855663565	0.4330127018922193	0.030587734211525643	0.49749371855331004	0.3570714214271425	0.0288601212946048	0.47696960070847283	0.4330127018922193	0.02762429444515926	0.49749371855331004	0.4000000000000001	0.02934723623519252	0.48989794855663565	0.4330127018922193	0.02431558864071467	0.48989794855663565	0.4000000000000001	0.029699398421899212	0.5	0.30000000000000004	0.02819595745231179	0.49749371855331004	0.4330127018922193	0.030253664289940876	0.49749371855331	0.4000000000000001	0.02900270645610934	0.4769696007084728	0.4330127018922193
KLHL17	0.20266872184117535	0.2685260615145506	0.18555546652388644	0.34215602383680577	0.4009051454431689	0.32352143941366973	0.43840785815763234	0.5910995922282203	0.38058974252210037	0.3750521025475401	0.6291229240630709	0.634646686223099	nan	0.6584625060864977	0.4571627505551742	0.7336614365044919	-0.288636308852519	-0.965993633238671	0.35338036907435466	0.38672601209246316	0.39147443530451015	0.25231640435195263	0.43348884217935313	0.13977259624988586	0.07980741995471224	0.1640956886753792	0.05316705763258836	0.006057051598333683	0.09783563133626842	0.10322765098025796	0.25550802749986085	0.25005697731030274	nan	0.22692596808683363	0.4388863597211375	0.15824300717612494	0.6376654215919965	0.007489389492280404	0.5596104211255035	0.5201698810065635	0.2642066282557423	0.3004732949563717	0.2743587098450963	0.20916972749554447	0.16242876377873922	0.1855861994738191	0.19041472911644597	0.15904016968117055	0.264616675539348	0.1829106783899931	0.36225621159843846	0.24135489264063986	0.5662491700341395	0.2521191526238987	0.4449815335815002	0.2760028503536076	0.3521795701781492	0.6664446927209857	0.305454303021167	0.30084125768398223	0.004431504778840445	0.004104205333283485	0.003425483677516365	0.004781459531707945	0.0049519319089815494	0.00477386568370156	0.004459398577869729	0.004987312066499825	0.004338020967817721	0.0046433631829898205	-0.0	0.00010735498470832258	0.0	0.0	0.00043380901283237503	-0.0	0.0	0.0	9.465034933887324e-05	-0.0	0.001044910625665655	8.02506989432839e-05	-0.0005290247841980424	0.0008062994149711548	0.0	-0.0	0.0007649053294804496	0.00020993989690091072	-0.00022575336872511723	0.0013742833600103868	-0.0	-0.00026683171340371184	0.0020591568038723323	0.0002596666316828685	-0.0	0.0007330058830450957	-0.0	-0.0001685611887418064	0.001038930897683875	0.0	0.00540036867482707	0.4	0.25	0.004607113943314291	0.45	0.15	0.00557791549538809	0.35	0.25	0.005485559839224025	0.45	0.2	0.005944081994223855	0.4	0.25	0.0045958252026737	0.4	0.2	0.004761951243725225	0.5	0.1	0.005215860966438415	0.45	0.25	0.0042464919106429844	0.45	0.2	0.00517507970561637	0.35	0.25	0.004352332966745433	0.48989794855663565	0.4330127018922193	0.003493888196508671	0.49749371855331004	0.3570714214271425	0.0045435258442176425	0.47696960070847283	0.4330127018922193	0.0043043474234464064	0.49749371855331004	0.4000000000000001	0.004298000864671629	0.48989794855663565	0.4330127018922193	0.00399549465372608	0.48989794855663565	0.4000000000000001	0.00363072054304786	0.5	0.30000000000000004	0.004534150588897152	0.49749371855331004	0.4330127018922193	0.003940394369097376	0.49749371855331	0.4000000000000001	0.003925618511016028	0.4769696007084728	0.4330127018922193
PLEKHN1	0.40990676403960313	0.25386625235327737	0.3114374717279522	0.29705247759640696	0.44490226384011855	0.22588044618408398	0.23806249729570927	0.30435459300883727	0.22274432665853952	0.5022160826344599	-0.4368687458828697	0.20002481189525526	-0.19644548915251392	-0.36663747524737034	-0.9218413110676451	0.37810807706961463	-0.21515847731893867	-0.010856716231340435	0.2882358908881348	-0.12928938410634688	0.07266087504927686	0.2801245353216363	0.1813405812941242	0.20342112044330316	0.04934554935008487	0.33827546322506613	0.312148873509351	0.19199970034793276	0.3452028935821676	0.024037597461641382	0.4619995154249431	0.7470291249760855	0.7514960150114206	0.543862889342575	0.025920392837037492	0.5303084971535983	0.7281802994839709	0.9861770711259173	0.6381535814504189	0.8358434144430076	0.15472355070237417	0.1559074451099357	0.17534961343366492	0.1598563367003191	0.1464369926566579	0.14391736043723655	0.1676566266840667	0.13575170536873818	0.13660871907200667	0.1281067686815083	0.478890277982711	0.596472212493833	0.24028332480143785	0.29821041733996045	0.7919443748058572	0.3680141060442531	0.8021698088187259	0.2885025920040161	0.24537774792464048	1.270786342079804	0.01732405226508335	0.019375554400702443	0.01593939853587571	0.014310397774974885	0.0191568430208661	0.01667011958795142	0.01882463376704685	0.016173998348938467	0.016604823502568762	0.01955827919768372	-0.003643979473890372	0.003598627871144276	-0.002480559243254856	-0.0	0.002254699347813135	-0.0017473850131504635	0.0014002210407618512	0.0012451551229849254	-0.0012876807907520214	0.002723397668659268	0.0	-0.00015648033210058514	0.0	0.005418320450847557	-0.0016117382825413284	-0.00019827054447001672	0.0010530587876152809	-0.002279021544908841	0.0004304731889981117	0.002892073099171455	-0.000679143686744817	0.0009412253368460407	0.0033072376152836146	-0.0005233744137519904	-0.000239983879852723	0.0005689044081665757	-0.002348740913500829	0.002595249188090921	0.0063985706401756565	-0.0011114966614023919	0.00536423557181077	0.4	0.25	0.006752401493451771	0.45	0.15	0.00718273252028985	0.35	0.25	0.007020221640564382	0.45	0.2	0.00527797207443662	0.4	0.25	0.005850224989745325	0.4	0.2	0.0064491791202816754	0.5	0.1	0.005622825790421975	0.45	0.25	0.00711374817917273	0.45	0.2	0.00566877661142697	0.35	0.25	0.004148503738478165	0.48989794855663565	0.4330127018922193	0.0063435989512727045	0.49749371855331004	0.3570714214271425	0.006436209805083722	0.47696960070847283	0.4330127018922193	0.006602102686804885	0.49749371855331004	0.4000000000000001	0.004704839257267346	0.48989794855663565	0.4330127018922193	0.006174339751603275	0.48989794855663565	0.4000000000000001	0.006555458163702401	0.5	0.30000000000000004	0.006637893636769057	0.49749371855331004	0.4330127018922193	0.00651416883883168	0.49749371855331	0.4000000000000001	0.006282342762283851	0.4769696007084728	0.4330127018922193
HES4	0.5696063699052147	0.5899376628772028	0.5197886202837179	0.603307782559598	0.42987875281607857	0.6015121191865735	0.5586988389631906	0.46800003863285644	0.48538042920478974	0.4983473504663161	0.4067509013868556	0.7139987788272827	0.5354960537388571	0.2312435696186248	0.20360842254009648	-0.34623470491824093	0.2012493508439905	0.6703998013072134	0.6460647456122395	0.3945165248215521	0.008749736060602498	0.006182629851810278	0.018820431477682673	0.004859709068017105	0.05852380928845355	0.005022434636855858	0.010449788167526916	0.03743540518730853	0.030050489328390977	0.025326802176537613	0.49676640384668314	0.17551557303674442	0.3523402054142604	0.7082170271935367	0.7425602199261454	0.5681337335814876	0.7455016976092184	0.21556719242576827	0.23889088441244075	0.5110387891723075	0.18053502157651258	0.18062510991860842	0.1691351156977981	0.16868299681644544	0.17853621949489837	0.16319068688559393	0.18602855524287204	0.20509268222893637	0.20602881729202976	0.18668222052679068	0.9961200155982354	1.3667263185343446	0.39362079157697966	0.277437944559747	0.25315081236472525	0.4352113151088418	0.4662363323690922	0.3995721367582192	0.5518789919534466	0.32760137491307784	0.052047195940015875	0.05235916652928755	0.03609221876280811	0.04128040033529845	0.042272843183746564	0.044352271475707715	0.04655944719911899	0.04935180468164089	0.05110129393631131	0.04251894665647675	0.009883405066644034	0.02360313070154034	0.015932144616846288	0.0038621968341341927	0.02375070758804279	0.021239408817544155	0.0	0.009913144971745032	0.016564663840990583	0.015073581585130794	0.015049733947801047	0.016189101371990745	-0.006171147959732057	0.016295681094263444	0.015583149511153704	0.006895750145104631	0.02639391034244685	0.010412438249297384	0.006389575944713881	0.023004676035337814	0.018275394589310236	0.005214223586180522	0.021684486485684436	0.017152558248921843	0.0030698028994132617	0.022384183021793392	0.015169377049613629	0.007220987609850633	0.01953703138353104	0.018010544739000146	0.011971067631428509	0.4	0.25	0.012643835497270255	0.45	0.15	0.011196193006053918	0.35	0.25	0.013036895465035146	0.45	0.2	0.01128358319144326	0.4	0.25	0.011962915319314168	0.4	0.2	0.012797301690840073	0.5	0.1	0.013324464746131475	0.45	0.25	0.013536797418677476	0.45	0.2	0.012112828000404856	0.35	0.25	0.010099917455873884	0.48989794855663565	0.4330127018922193	0.01164675079140154	0.49749371855331004	0.3570714214271425	0.008943840093313851	0.47696960070847283	0.4330127018922193	0.011644909324380734	0.49749371855331004	0.4000000000000001	0.008896344307388233	0.48989794855663565	0.4330127018922193	0.011919803078351724	0.48989794855663565	0.4000000000000001	0.011650609484531834	0.5	0.30000000000000004	0.011506694685262015	0.49749371855331004	0.4330127018922193	0.011616092571283293	0.49749371855331	0.4000000000000001	0.011836160260286506	0.4769696007084728	0.4330127018922193
ISG15	0.7249961085359906	0.6084336386618914	0.637156147703804	0.624608530893151	0.6254717010568289	0.5899804598820217	0.6558238196446347	0.5985517253444415	0.660896320790652	0.3944009281062192	-0.5953410721449064	0.49430830313546426	0.7155567735581329	-0.204977225896274	-0.21808552478264093	0.6003379585132109	-0.5334211001343575	-0.020237597537578464	-0.1280429144858224	0.7618305207171474	0.0002986509585782736	0.0044189575551570135	0.0025154239670045265	0.0032389150649356443	0.003184158282189175	0.006177966843304089	0.0016914928253772578	0.005300505905574455	0.0015116566712151068	0.08528684601930138	0.2895128466986859	0.39729005979421167	0.17412826940382684	0.7408541617763656	0.7245419599049794	0.2844127927005986	0.3545731353998763	0.9742344495108567	0.8374172770996835	0.13443258280765905	0.1258429564067231	0.13392127931147932	0.13464435327224072	0.11760538175397904	0.13654649424410747	0.13799077311054103	0.11947016369587785	0.14012802403717284	0.12864353335435597	0.22358966892420892	0.7545049757481491	0.4194247003300806	0.5734391207328584	0.37367602985585996	0.6864799259312186	0.33940191812417964	0.5041225753880267	0.3991199669475074	0.6669467029836511	0.24683150731370918	0.767899319670512	0.811524018820928	0.8033190397653294	0.8161172221823733	0.7501772883544001	0.7960441286817275	0.7597464232773602	0.8135050181879366	0.8189925138060032	0.662162200992135	0.33791962050877966	0.18941329262097711	-0.08473469218195774	0.30920544304069403	0.05315636480625383	-0.15410473931109517	0.29135740966002444	0.1242698391621712	-0.13151435429623956	0.24846799996481236	0.14651167438437984	-0.07519472663927332	0.29414964536417226	0.12122372769328664	-0.08136512736716676	0.2934695042343078	0.052822095470803104	-0.14216027294811853	0.34864258820444977	0.07190527412150631	0.008617108978919718	0.30201375312664225	-0.015427621021043433	-0.14879330892316134	0.3548572112292596	0.0050817013087390795	-0.08505503778590148	0.06701376791240189	0.0029591560744508705	-0.111298026821416	0.34208221961602087	0.4	0.25	0.3664584595971158	0.45	0.15	0.3497615152818542	0.35	0.25	0.3639251938520464	0.45	0.2	0.36047777783945145	0.4	0.25	0.36248654561318105	0.4	0.2	0.35127153384195386	0.5	0.1	0.38126282254248356	0.45	0.25	0.35155940019943743	0.45	0.2	0.3445134593821281	0.35	0.25	0.1206333302744829	0.48989794855663565	0.4330127018922193	0.12195558731109041	0.49749371855331004	0.3570714214271425	0.12420733030007686	0.47696960070847283	0.4330127018922193	0.12996642789853557	0.49749371855331004	0.4000000000000001	0.1230682921832858	0.48989794855663565	0.4330127018922193	0.1219982557973955	0.48989794855663565	0.4000000000000001	0.12197540211512219	0.5	0.30000000000000004	0.11457551145238462	0.49749371855331004	0.4330127018922193	0.11498661560183035	0.49749371855331	0.4000000000000001	0.1006180183668032	0.4769696007084728	0.4330127018922193
AGRN	0.5984133792518782	0.5163433269631413	0.5674410601123192	0.6238013142975691	0.6853566002511426	0.6872406976738833	0.5816973816231372	0.6087141190837853	0.5134134009740707	0.6280845548128584	0.43711836706079005	0.9002287934004137	0.8086336448005801	0.3100767417295899	0.055062067489806854	0.43418243294732595	0.9916240011645405	0.4283008144268108	0.9132999559789823	0.401904503768128	0.0053138047244796795	0.019764533781681956	0.00906790892940398	0.0032908279717420255	0.0008530548107690175	0.0008144820949281691	0.007135948347175183	0.004395827488673017	0.020596767183699505	0.0030230743703318144	0.4617136407800366	0.03725916374201418	0.09755633278824709	0.6116191036444095	0.9299282399196979	0.4650784050613624	0.0009190568366671502	0.47183497705555394	0.030243546710949122	0.5024101372034597	0.14398948402108702	0.21007669325672212	0.1571599738588256	0.15032929349218785	0.13036979103879934	0.194746706204328	0.22100733603777703	0.13101791677520527	0.14365772659397574	0.1982222578276795	0.39032182839935836	0.25768112026773254	0.22089858345797606	0.4019268101246075	0.8449516490588617	0.2612564937547436	0.19565798187697292	0.3210879943085833	0.25338065650794495	0.2505533738176278	0.003405175955244745	0.003195662860801505	0.0034619021903028796	0.004069474103977885	0.00395626913610716	0.0034476289657700545	0.003289488329286891	0.003746519843438295	0.0034923589856556093	0.002871351660033055	0.0005648860157512829	0.0022464809269581764	-2.8607972889749772e-05	0.00011830689047753013	0.0012201928585996364	-0.0	8.224684379523185e-05	0.002250270891786183	-0.00019093729530607432	0.0	0.0026156542089815957	-0.00010325691646485632	0.00021852889424587728	0.002922973393897019	-3.9336473637595e-05	0.0	0.0020009277657194275	-3.7315489571333686e-05	8.974966026222712e-06	0.0016426679402793687	-4.8731715768395656e-05	0.0	0.0023272387914480986	-0.0001062138420418835	0.000241925344457549	0.0015542045652617597	-0.0003844042467657631	0.0	0.0016024721955486113	-0.00013737828937880077	0.001568023971311085	0.4	0.25	0.0025236584396132002	0.45	0.15	0.0024816275311309	0.35	0.25	0.002742086931975015	0.45	0.2	0.0020654835069765253	0.4	0.25	0.00239293113337839	0.4	0.2	0.0026781041802498204	0.5	0.1	0.002716908654346915	0.45	0.25	0.0024819593075667548	0.45	0.2	0.00243876960446088	0.35	0.25	0.0017858518376685163	0.48989794855663565	0.4330127018922193	0.0040520782972750784	0.49749371855331004	0.3570714214271425	0.004100115232404085	0.47696960070847283	0.4330127018922193	0.0040380920800785645	0.49749371855331004	0.4000000000000001	0.0034662310745348654	0.48989794855663565	0.4330127018922193	0.00409482315445669	0.48989794855663565	0.4000000000000001	0.00408696631559934	0.5	0.30000000000000004	0.004088125118372179	0.49749371855331004	0.4330127018922193	0.00409031096909639	0.49749371855331	0.4000000000000001	0.004116918184401371	0.4769696007084728	0.4330127018922193
C1orf159	0.3491410411703298	0.43267526742692286	0.33903388384287403	0.3630253797951491	0.3469533274830027	0.30726514601081334	0.3436181611081313	0.38779346242186785	0.11961204482090984	0.30823817546556287	-0.10283161305879573	-0.27808510193366287	-0.9895232350856416	-0.3232161152106478	0.6024428759824225	0.43948475077863763	-0.642837457933302	-0.9386119687715149	-0.2797330974602305	0.7642451661802543	0.13134563029497354	0.0567242482321984	0.14365947824720848	0.11567568632299054	0.13394524843617406	0.18756982704530176	0.13797797720306768	0.09113271196710158	0.6154651668432698	0.18610437609326372	0.8693018396570673	0.6505489421458771	0.0012852599601717747	0.5957505174983242	0.28227154221459205	0.4590054970085728	0.24203289321860355	0.018089202696980246	0.648533914840398	0.13244542113793778	0.12192111635658058	0.15736417195898617	0.12273901262076929	0.12002710849069136	0.12480976453529281	0.1244208683297726	0.12318207345160616	0.1168007657899879	0.2399250531024971	0.12657367539535505	1.5321816069654381	0.24122797426980425	0.7696411062402253	1.1221042550813922	0.7070121568904507	0.7248902166858086	0.9915325486911206	0.5843466360929855	0.23313932145111432	0.4447352570197204	0.021480365444740017	0.014934136008819234	0.020850098745630524	0.021126986597481415	0.020863156048434375	0.021208602523424165	0.020973391320965963	0.019626578417943207	0.014694820523611684	0.020303182789170406	-0.005794435213203452	-0.003386229193990932	-0.005661206723854134	-0.0003566699971841257	0.0019054102698225605	-0.00022865872899321935	-0.005985733592484529	-0.003285113165832741	-0.00497732228389121	-0.0059509097289740685	-0.005463781527841078	-0.003870384167441845	-0.005602789789388364	-0.0035830902508066954	-0.005685766164515411	-0.005805174949932733	-0.0033047938807153916	-0.0032831023487954	-0.006505523696984942	-0.0031682091985762856	-0.0030858441070251	-0.005233095696521806	-0.006470679378577679	-0.006457543365244286	-0.0	0.0	5.8315853496296844e-05	-0.005573522711158071	-0.0026682940420402574	-0.004544631519192644	0.010987379096707375	0.4	0.25	0.01047610915842601	0.45	0.15	0.010706468932685495	0.35	0.25	0.009866610620878121	0.45	0.2	0.011403895575583295	0.4	0.25	0.010288778849079767	0.4	0.2	0.010854834271493365	0.5	0.1	0.011265892976411515	0.45	0.25	0.011173461102748219	0.45	0.2	0.01087237760273899	0.35	0.25	0.006215378993029887	0.48989794855663565	0.4330127018922193	0.005885671718139848	0.49749371855331004	0.3570714214271425	0.006211398503767034	0.47696960070847283	0.4330127018922193	0.0046673746964955316	0.49749371855331004	0.4000000000000001	0.005751913444130463	0.48989794855663565	0.4330127018922193	0.00521272978862806	0.48989794855663565	0.4000000000000001	0.00553119138878765	0.5	0.30000000000000004	0.005900579765738721	0.49749371855331004	0.4330127018922193	0.006001605755182817	0.49749371855331	0.4000000000000001	0.005539738955044084	0.4769696007084728	0.4330127018922193
