AP006222.2	0.05534769041187253	0.13043886685766892	0.025132311017090153	0.08006864951866158	0.3266409483914633	0.11153478338537987	0.04959239237959043	nan	0.08801008238300852	0.052873480362895874	0.010928670196877432	-0.19478544360868705	-0.7633922707592365	0.3783426158430813	-0.9570057573339608	-0.5935862568170345	-0.20720479218056248	nan	-0.5713341440386281	-0.8958601324311335	0.8167231389075524	0.5836023722802037	0.9162376580445035	0.7372020836838364	0.15983393839601867	0.6396796787546924	0.8355175037000575	nan	0.71215225563799	0.8247916744897167	0.9860854619268496	0.7535688163760723	0.13314632029322898	0.5300320568314945	0.010632331394777568	0.29130949720523236	0.7380788226600252	nan	0.3143385556568893	0.039706016507875176	0.2437605249332464	0.23146989116212008	0.2313805307205604	0.22035227705330176	0.20592507147037284	0.23781494220180843	0.24410720476891584	0.22574216909127043	0.24009310224173516	0.251989208163245	0.3233084890647157	0.2464904767511456	0.5928986651700537	0.5107218334737654	0.43973343726117714	0.25488267007562665	0.34438189134742325	0.373317683868455	0.25262172688375795	0.27174472217270307	0.04260895442827237	0.04016639520269956	0.03597382724257604	0.034844288019278614	0.04170629126588029	0.04050401220655826	0.03686417288231579	0.040844803827984284	0.04135328668356468	0.04096422088222801	-0.001002930989178551	0.0027496534485319316	-0.0001768487827011561	0.0015122165722224507	-0.007812396141171648	0.0024875753702859153	-0.0006026811416179827	0.0	0.0018668360483875678	-0.0009786940755414507	0.04418780442087517	0.04147111091614538	0.04250243807910411	0.04303199442242007	0.04323876194929649	0.04292487059506323	0.041398693727279764	0.042925200594455454	0.042921879985320925	0.042225089940029374	0.010289110313439404	0.010209470033873822	0.011245791705424817	0.012165660397692696	0.010376089369184193	0.011902286355081207	0.012043702469805817	0.01212799459064867	0.011977811343932637	0.011936228677157521
LINC00115	0.4072355433613896	0.07718832191566645	0.39416990111837147	0.4281721456248512	0.39397688674892606	0.6829631704329144	0.44319656277713243	0.3716308747111802	0.3988716341866841	0.4269672717203825	-0.8894581112402149	0.902222966966748	-0.27141981592005887	-0.491802783388484	-0.3059191865431761	0.2692692806736282	-0.31139080879111836	-0.5455784290090837	-0.9191315230249133	-0.09145711074779525	0.0747296446580235	0.7463524936234174	0.08548644945313788	0.059643084940112924	0.08565347484184538	0.0009042711328455315	0.05032819965848546	0.10666489519100333	0.08149164459416518	0.060443010703188874	0.04337992239137092	0.03615886788896739	0.6587088269909417	0.4000654619525036	0.6166553269633656	0.6613450143064532	0.6100288062260417	0.3415400361081258	0.027268629161776137	0.8837157289111255	0.12079475162204893	0.09758945760058471	0.1266341566248092	0.12253192252975842	0.12840075749727753	0.13018830516464977	0.11574904164130452	0.130993668685009	0.12463103981807011	0.12415254212868933	0.9879510201343794	0.22906807226323042	0.7561028237554249	1.042632380715743	1.0517716129104915	0.2349177352548517	0.6114413872408563	1.830869766373996	0.9949846707285824	2.9185427371341324	0.06639800019147472	0.04430810862199329	0.06762591796117101	0.06907425538983585	0.06678902446308022	0.037828576667918216	0.06593641268559962	0.06990212729628369	0.06792227168343953	0.06856454341977841	0.05878236940728628	0.009486073456593972	0.05675531817692858	0.061396312926121195	0.05689298497641898	0.05211877833278431	0.06330028573253389	0.05323501573063341	0.057320719127353016	0.06145939348939964	0.015276391455933094	0.013432792523383466	0.015167658359494834	0.014518154072410477	0.015398663149226319	0.01449530305510215	0.014203698567763942	0.01508511012902292	0.014812238311645696	0.01403278013144785	0.008262988381539998	0.0053170751485651325	0.008278905479779055	0.008317033680505183	0.008106791367881892	0.008722352348508303	0.008371351517010526	0.008686617363146609	0.008678391542357786	0.008457197405789072
FAM41C	0.23778346596992062	0.15374472576880754	0.28326747521693607	0.20525041851499148	0.2516336536521086	0.10494046121930126	0.24407862268699665	0.28170745084183957	0.3749654470019705	0.25322227811952425	-0.24113033266011477	0.28703554576150886	-0.4901061745044497	-0.03472806793789315	-0.45483444999585104	0.9119783867910773	0.04425697314631877	-0.14794694133368602	-0.6160732336025152	-0.6509203564641377	0.3127333141669412	0.5175279883827706	0.22619326888485464	0.38533924281455983	0.28451996064359125	0.6597134798460206	0.2997081427387523	0.22887083413581294	0.10331370655686269	0.281388008102667	0.6959850158734906	0.6396173209636793	0.4019473867605317	0.9557917401300491	0.4415246920070619	0.03093136510617228	0.9436686722460529	0.8123175678276662	0.2685100119695999	0.2341847591530149	0.2155243723003865	0.2265836744687563	0.24029829858207327	0.22356806743561758	0.26655960555362	0.24850695907967027	0.21741916769613076	0.21302188230797434	0.20638004576061372	0.30337383226918874	0.328638066822833	0.4624697576995979	0.4040584824151353	0.37074353320843834	0.40302840316064914	0.684961787238362	0.4967436663192353	0.4131713010536487	0.5964696025559828	0.2687765758207361	0.01785729918745189	0.020868132013958342	0.01400676619596079	0.018475873125689192	0.013944088851505086	0.02084907203542209	0.020778137025908045	0.01998262978530403	0.020835148630014594	0.016712313636851075	-0.004186008787777305	-0.002562955715446667	-0.0037502497657375014	-0.0036384853983529703	-0.0032182566534449336	-0.0016896161574049993	-0.004346181672372808	-0.005008888044445477	-0.006974341594303504	-0.003831145566795653	0.03183586422387174	0.03039156209469913	0.031840994770700105	0.03096357302998967	0.03201193026784984	0.029984529856928604	0.03149875068029398	0.031780886295078664	0.03250658205081428	0.03308457939757215	0.012020220107600019	0.010096865796269583	0.012059650067760445	0.012618340309756563	0.012038388554418801	0.010149986857369418	0.011711475921710493	0.011654735846601377	0.011600579942354134	0.011590901480299115
NOC2L	0.03984568156394221	0.36129264174596876	0.13603508707136153	0.0929906079964766	nan	0.1378057799590427	0.1874410060486974	0.24920622075307067	0.24993863298442268	0.08508451521797498	0.8235538770896771	-0.2865912472236302	0.6556363107967279	0.9040832755248365	nan	0.18967407774494022	0.4177066518982925	-0.22249380624806742	-0.3817119754596039	0.9437540943543334	0.8675376922981127	0.1175541526824643	0.5674139569541301	0.6965838879831535	nan	0.5623330954509514	0.4287465597355503	0.28934705721072035	0.2878853349980406	0.7213489760691323	0.08657849158622463	0.6401592524365938	0.22963862798080978	0.03514198031785078	nan	0.7599554276102644	0.48405756747114864	0.7190670477134836	0.5260639137157448	0.015877123660522883	0.12910348796493834	0.1667076645211311	0.11901531176771721	0.14706783584860111	0.11881092603589473	0.14367843618838858	0.1377647259910365	0.12694198935513268	0.12312580562700792	0.1267165468381503	0.3074711137958466	0.23821902169487025	0.30609842920328917	0.18511543066295086	0.44108430690238604	0.32871388738360385	0.38849373227122325	0.37734100053728264	1.4277770306262136	0.3325264903653741	0.11804894784446603	0.11307543054167372	0.1141057512752501	0.12277368757170719	0.11187218260193169	0.1290683712677991	0.1246830574998786	0.12383361244258312	0.13398393312509865	0.12346442988635528	0.002750251970866248	0.019744424314181386	0.010514775554799018	0.007440696139692694	0.0	0.010483084407938345	0.01535750281317872	0.02031857223207583	0.019663428628151743	0.006359805182110684	0.10297857829296675	0.10467443275875202	0.10512464546943123	0.10844794919033955	0.10273431890910938	0.10584981873369144	0.10085576163516097	0.09967138952277815	0.10374856494658488	0.10675469661362888	0.026760349459766658	0.03021723495116652	0.028871287663797787	0.023519412728141353	0.02671261539308977	0.029840101437015053	0.02810973686191056	0.027907905169176548	0.025005573009406312	0.029212816961449478
PLEKHN1	0.09645059177365034	0.4094855405229566	0.1220725458697468	0.16643672356997166	0.11059769072488082	0.03055565754045976	0.32326470813287406	0.15381678519765163	0.13185957883878838	nan	-0.2684671151290352	-0.5197602104436401	-0.21905142364056543	-0.9341516837617754	-0.1829626534105815	0.2575881349060266	-0.4924625645515342	-0.812458267635638	-0.5054356700155512	nan	0.6858364246074286	0.07298422238514024	0.6081628602904269	0.4831055254484706	0.6425124054720792	0.898244317769279	0.1644498724901283	0.5173293387068723	0.5794740471362159	nan	0.6623287540164985	0.36935953198488874	0.723341874412187	0.020082330279176348	0.7683510292918678	0.6756924892672567	0.3993341732337147	0.09470430863799657	0.38501944757587825	nan	0.14883103858906552	0.2870221365517063	0.14739220246368798	0.14113234584393441	0.14833186131678705	0.14503064549163758	0.2892848648450961	0.15101800995912298	0.13941809144108147	0.13122300822721078	0.2777511673815915	0.2874749631555423	0.28079849910086874	0.5946926255469798	0.24556803714825462	0.5249382609417098	0.2807004007992174	0.35850013624149374	0.4657891454760692	0.360326068316962	0.012852484723508145	0.010606970879920402	0.012573686785471199	0.014226039404567306	0.01249354540684175	0.014122542344974226	0.01082248080606248	0.012908445970988822	0.012855956497038894	0.011350706467366455	-0.0014828052979748486	0.0036147367141275218	-0.0020005328524357827	-0.0028485860460195802	-0.0017676067621119685	-0.00012003983724882509	0.002716606585930502	-0.0026714820741501077	-0.0021783661589031282	-0.0	0.0031804522877893204	0.002832095963572895	0.00306327595431134	0.00305620795876932	0.0028922988908947752	0.0028733487275636746	0.0029777415214173	0.003398323672595435	0.002569484571408055	0.00284029454124969	0.003492130194988498	0.002809322742636982	0.0030781324263346906	0.0033235397806734377	0.0031670719231616778	0.0029754153946131225	0.0030470648789682727	0.003300330863937421	0.0031100908498416387	0.003095039237358889
HES4	0.2407302092437198	0.1872597502651987	0.20475407679096996	0.25608409526026216	0.1947260730614262	0.08471833705444684	0.43756446350707395	0.17439919248450364	0.2968596791099035	0.11246117954436616	-0.45067870777942853	-0.3375766822063767	0.18729371950746657	-0.2476286247681115	0.34809248840593526	0.8348769927625045	-0.5518176898776763	0.692551804855169	-0.42986396527509496	0.5754038433554141	0.30659449995555305	0.42920123074703365	0.38651456884866237	0.2758001407471363	0.4106856023653723	0.7225027088004802	0.05367943826111296	0.46210709421578505	0.20372866849164892	0.6368839972612163	0.4462425506499457	0.5784930754273944	0.7629318704883225	0.6879620161682757	0.5659154478412072	0.0785208300178687	0.3348986489453285	0.19492723986633148	0.4700372394789111	0.31009320783215116	0.18524862895721297	0.18851937414266706	0.1878336387345151	0.18972102368774135	0.19635587405740945	0.1737063613108028	0.1745506155879948	0.17110116483958843	0.18610219974040185	0.20730184790490108	0.33829181451013574	0.6832534305421235	0.21961880958155333	0.5428406513362914	0.2555270337785102	0.23356406303143193	0.9372376304951219	0.33355197074426485	0.745431867447168	0.2091435090773843	0.1723616095209174	0.20124276806144734	0.1640645044843484	0.19780177619537898	0.1692248933433549	0.16184107841113854	0.2015326222431361	0.16857257187923264	0.2004037680756993	0.15602151676714188	0.04848372194457159	0.03626849103142874	0.040169588089922464	0.050117528956382516	0.03924351356968054	0.014816219415275358	0.08472420759811765	0.03298026895982294	0.05785566559476192	0.017194020376439714	0.19867492469684594	0.200358613275816	0.18678660412830578	0.19687357611604542	0.18400117029005605	0.19837715772124093	0.18300493936910645	0.1981093311908158	0.19275490482547755	0.19410897145885547	0.10707027472084073	0.10147348524366442	0.09922937705623669	0.0887583761775195	0.10086641470541988	0.10020088015722642	0.08413061813863557	0.10702608646196603	0.09014870392402036	0.10189230371424848
ISG15	0.6295934448878465	0.4150720487390675	0.3976392613700154	0.47792973804078726	0.46505174335824573	0.5267297549284039	0.47331711472975013	0.4736681640000333	0.4213391571513516	0.33286638870763274	-0.7780683413967382	0.6143344081027377	0.9832759542930662	0.27547983204907706	0.4922432394771471	-0.2348465779781275	0.7223669345001466	0.02468172370736256	0.6723746941786747	0.8212931658309793	0.0029331788608054333	0.0687823515945817	0.08252507206603728	0.033061687508177874	0.038816910239025004	0.017027724584779514	0.035040801144722654	0.03488700866671964	0.06428753773689484	0.15155886856814874	0.12124087084753947	0.2702554121625063	0.0025897234952883064	0.6537364819899086	0.3995772341459841	0.7037558494939524	0.1681015682930244	0.9685774443304446	0.21370367192249798	0.08821595538922487	0.14160374061227896	0.15455807425158424	0.15945206855123759	0.14706690199390896	0.15084266081337375	0.13556116231939877	0.15134705579521243	0.1437218704273056	0.1503520907715581	0.2552280911828256	0.44539179072830576	0.2660051449567312	0.15311145037858162	0.6111276354007878	0.3859410006819577	0.33756136303540457	0.3516911700481132	0.2883823354049902	0.18570561236447958	0.213241749847962	1.1798693024224793	1.2792610451960587	1.193056426169278	1.2897190404269148	1.1117008630555056	1.2093560712095028	1.1693226642317103	1.2568675601657886	1.1686486395038531	1.0853240227725727	0.5145181328694071	0.3291152152581062	0.3203852195149439	0.38926024334691134	0.37990395535647	0.4243514252507334	0.3927720054276728	0.3816955607232452	0.33208376764743025	0.20114235288938107	0.679788396589458	0.7704128028692019	0.6794378169570419	0.7382569294722395	0.6965476966359917	0.7594565953054354	0.7004358992620744	0.7717299235086429	0.7034697503280463	0.7077682450624623	0.39197651830990876	0.39371103806027397	0.38623317474789864	0.4062053966960528	0.3982247989655499	0.4151923403952718	0.3449679158258492	0.4097977062611123	0.3578589789948471	0.3847303130239404
AGRN	0.3766910786905494	0.26025529972712286	0.2422084773424198	0.27555882160611217	0.28702291718270095	0.31637375959889885	0.21418936411551637	0.18735800076838216	0.1665276732748948	0.33449988780151174	0.004565238469168398	0.3980214576049038	0.9036087034244683	0.47221776020419315	0.2966712618265981	0.0705315157873738	0.5687776037573342	0.4103285991733646	0.6954638490499822	-0.3958800608721833	0.10160980867281912	0.2677804182482135	0.30354257568522947	0.2396242171109139	0.2198316162372311	0.17415376681326797	0.36451581602421673	0.4289547425272364	0.48286303603074726	0.14943789721133174	0.9941873780405743	0.5069415078183379	0.03540051083099247	0.42191330717774156	0.6278829366379614	0.9102709981208802	0.31701295380599886	0.4926086308705413	0.19225779857123354	0.5094440077480448	0.18136536229026703	0.17392438125493373	0.196090771646885	0.19215911631873217	0.20210659967434913	0.1968156385474312	0.18236256352993796	0.22091894583234645	0.19893367710354273	0.17526199086423955	0.6559096208069798	0.3343355058549444	0.2905826754183852	0.4048539934248844	0.4839365749883658	0.5036984556546289	0.24637195582208893	0.23081956986597327	0.3037604433833765	0.26280433191465347	0.014917808515223186	0.014413238927341249	0.014126155756822342	0.014915153079735923	0.015090184325731044	0.015143558089922548	0.013600503202174596	0.010985142025613816	0.013527619959589166	0.012077241073028511	-0.0068719627302100215	-0.0042302084871960865	-0.004207913462931673	-0.004782688300557599	-0.005132612135365902	-0.005674277703062135	-0.0034488510644223565	-0.0023130641107963422	-0.001865288152246633	-0.005548473231358168	0.008081979709286289	0.00890472953291389	0.00896742041805347	0.009341120886834814	0.009083447948317658	0.00948136081582254	0.008783524323214961	0.010109849686895824	0.009069412251997349	0.00901970765195605	0.005143202944262368	0.007374142505128992	0.007603782740995115	0.007025173319012084	0.00745259764104415	0.007581911979841879	0.006930959726044917	0.007162571212854401	0.007310273427564122	0.007701139838281663
C1orf159	0.24419968692446914	0.1950018722133893	0.13160577200242662	0.09997196114975584	0.09098835132068367	0.173120930020522	0.29765159029231153	0.09033683887484051	0.11315240053230677	0.04040598331840897	-0.43046945602346703	-0.19127254619385994	-0.44358591548756127	-0.4299852400986168	0.08392854169772129	-0.7523893420206559	-0.841138796256464	0.08894323832660522	-0.025524813124422105	0.39971705262580776	0.2994609419435156	0.41001007605342843	0.5802106431087372	0.6749576098287627	0.7028290100977954	0.4654463631321733	0.2024673998829611	0.7048650859034401	0.6348010985591875	0.8656911004096928	0.46934127854652885	0.7579574548878312	0.4543203053969142	0.4698978264097925	0.8932644496471162	0.14228551460956143	0.07417050043767318	0.8869034424288315	0.9675043278617157	0.5049617812541399	0.14948121722814273	0.1493757705674019	0.13535560943226485	0.17663128976461764	0.1693937318096151	0.1762995455195743	0.1668043012103193	0.18597876572773828	0.14840199907776125	0.16788047754342977	0.3271996506174143	0.3143261271088645	0.32360852412509705	0.25852842021584754	0.25346359412057223	0.5877979012289181	0.32767846411389184	0.24254376659260396	0.2932753176545539	0.2626623077610443	0.016413855818579456	0.01734857089457941	0.014099807432934472	0.014805227391558765	0.017359010283275654	0.019653118564723085	0.01634011649579472	0.017903570700808297	0.017206559912134736	0.01755493487297731	-0.005105557775701133	-0.003891894313957586	-0.0023544302179639557	0.001282364257433656	-0.0017637182393752402	-0.003891117692457169	0.004734017989613764	-0.0018385364055980762	-0.0020598374273816202	-0.0005038481631210739	0.014436113912484921	0.014726625194388521	0.014994672992654584	0.014572214709569467	0.015032695801453607	0.014867432827903971	0.013713594534967635	0.014424361169083865	0.01421065984973868	0.014210488499096915	0.006620276257854062	0.006351720961025498	0.007115674037492756	0.006591227899970313	0.00722816511875328	0.007077282971010337	0.006448751356809013	0.007324223565262809	0.0073230543036300125	0.006770871941302413
TNFRSF18	0.2551323934032098	0.04298485159986923	0.39790560210623327	0.2937839548032368	0.17005185667448292	0.11198243954312706	0.10803375885181153	0.19354893960249583	0.17631821801324982	0.12744950193711646	-0.35049547799211356	0.3967019286575114	-0.36284737148838825	-0.27582957707888434	0.480057864863	0.5691515659739448	-0.9232783123131599	0.03332699490726533	0.20861956067150042	0.5460977087096897	0.27765066232640356	0.8572006766804933	0.08230091006356166	0.2086768315831579	0.4735136134083028	0.6383281536580024	0.6502871128653372	0.41357558553899343	0.457116965656055	0.5923295155614884	0.5630485806475592	0.5084832500901109	0.548356145157443	0.6533084255285706	0.413135175376429	0.31662139149229834	0.0252144188361143	0.9575746085067701	0.7363168474003541	0.3409860500725019	0.19490627962414908	0.17531516596736826	0.25198023542877884	0.1859440254808648	0.2178915999523287	0.20846717607143558	0.18839627302571066	0.27892781230535035	0.175933464345831	0.19612370455118283	0.3363415076105989	0.41423124955547974	0.3558087005539071	0.7249575142502906	0.2332149177081976	0.22733840170039413	0.46013806648729383	0.2638457899598549	0.39060350872788085	0.32808566332598293	0.12740456325700786	0.11884951522408464	0.11774423827656588	0.1500571607213407	0.13548691976802885	0.13364607667880785	0.1340820052095394	0.11752677540703678	0.13113141669507714	0.12254150360221971	0.028305263402016383	0.003993352427963573	0.035575800698238284	0.03177159488159359	0.01938658790066472	0.01214194624455697	-0.010951465406831227	0.01752346310039295	0.017970358084889056	0.01358297841777059	0.0066948027846679605	0.005357041767204705	0.0061483325465239	0.00587103187635236	0.0070326215686472085	0.00617091980286126	0.00560808313875215	0.0056088437354202955	0.005844498868639846	0.006240936154719075	0.006298223557886838	0.005215272060355739	0.006056269644403598	0.00585127706350539	0.006233659400836193	0.005743366439954468	0.005076356516209237	0.005747351026156906	0.005441483550743499	0.0057053004106095324
